time,lat,lon,rcp26_txgt_25_p10,rcp26_txgt_25_p50,rcp26_txgt_25_p90,rcp45_txgt_25_p10,rcp45_txgt_25_p50,rcp45_txgt_25_p90,rcp85_txgt_25_p10,rcp85_txgt_25_p50,rcp85_txgt_25_p90
2079-01-01,53.87,-122.79,19.00,41.00,59.10,27.50,56.00,73.20,43.50,81.50,97.00
2080-01-01,53.87,-122.79,21.30,36.50,59.90,28.90,49.50,75.10,48.30,80.50,106.80
2081-01-01,53.87,-122.79,25.60,36.50,46.70,34.60,53.50,70.80,47.30,70.00,100.70
2082-01-01,53.87,-122.79,22.60,40.00,49.70,32.30,48.50,65.70,57.60,80.00,106.00
2083-01-01,53.87,-122.79,23.30,40.00,64.10,32.30,49.50,72.70,49.30,83.00,105.10
2084-01-01,53.87,-122.79,25.20,38.00,46.70,31.50,53.50,71.70,51.90,82.50,117.40
2085-01-01,53.87,-122.79,20.30,37.00,53.70,29.10,50.00,81.70,55.90,89.00,110.00
2086-01-01,53.87,-122.79,21.30,39.00,57.10,32.90,54.50,75.50,55.30,85.00,102.70
2087-01-01,53.87,-122.79,30.00,43.00,56.10,29.60,49.50,73.70,53.90,85.00,108.50
2088-01-01,53.87,-122.79,26.30,41.50,51.70,35.30,50.50,84.90,58.80,81.00,106.70
2089-01-01,53.87,-122.79,24.30,38.50,61.80,37.60,56.00,77.20,53.60,82.50,116.40
2090-01-01,53.87,-122.79,23.30,37.00,55.40,33.20,56.00,77.50,49.30,86.00,113.90
2091-01-01,53.87,-122.79,28.20,43.00,58.70,31.90,51.50,74.10,63.70,90.50,115.60
2092-01-01,53.87,-122.79,20.30,34.50,58.70,37.90,53.00,67.70,58.50,84.00,105.10
2093-01-01,53.87,-122.79,28.30,43.00,60.00,33.00,44.50,59.40,61.20,87.00,114.40
2094-01-01,53.87,-122.79,20.20,35.50,59.90,34.80,55.00,80.20,49.30,86.00,101.40
2095-01-01,53.87,-122.79,27.00,37.00,56.50,36.30,59.00,80.80,59.50,91.00,112.50
2096-01-01,53.87,-122.79,23.30,35.50,51.90,42.50,60.00,85.10,56.00,97.00,111.40
2097-01-01,53.87,-122.79,24.30,41.00,54.40,33.60,52.00,74.60,66.20,93.00,117.40
2098-01-01,53.87,-122.79,17.00,33.00,60.90,37.30,58.50,73.70,68.20,97.50,114.70
2099-01-01,53.87,-122.79,27.00,35.00,55.70,35.60,59.50,72.00,56.00,99.00,120.40
2100-01-01,53.87,-122.79,24.60,36.50,61.70,34.40,57.00,72.40,56.30,98.50,116.10
1950-01-01,54.21,-124.63,2.30,7.50,20.00,2.30,7.50,20.00,2.30,7.50,20.00
1951-01-01,54.21,-124.63,2.00,7.50,15.70,2.00,7.50,15.70,2.00,7.50,15.70
1952-01-01,54.21,-124.63,2.00,4.50,17.70,2.00,4.50,17.70,2.00,4.50,17.70
1953-01-01,54.21,-124.63,0.00,5.00,12.00,0.00,5.00,12.00,0.00,5.00,12.00
1954-01-01,54.21,-124.63,0.30,6.50,20.70,0.30,6.50,20.70,0.30,6.50,20.70
1955-01-01,54.21,-124.63,0.00,5.00,14.40,0.00,5.00,14.40,0.00,5.00,14.40
1956-01-01,54.21,-124.63,3.00,8.50,14.00,3.00,8.50,14.00,3.00,8.50,14.00
1957-01-01,54.21,-124.63,0.30,6.50,15.50,0.30,6.50,15.50,0.30,6.50,15.50
