time,lon,lat,rcp26_first_fall_frost_p10,rcp26_first_fall_frost_p50,rcp26_first_fall_frost_p90,rcp45_first_fall_frost_p10,rcp45_first_fall_frost_p50,rcp45_first_fall_frost_p90,rcp85_first_fall_frost_p10,rcp85_first_fall_frost_p50,rcp85_first_fall_frost_p90
2062-01-01,-110.96,53.12,254.00,263.00,283.70,264.00,272.00,285.10,264.60,272.50,291.40
2063-01-01,-110.96,53.12,252.20,265.00,280.40,255.60,272.00,290.40,262.90,272.00,291.10
2064-01-01,-110.96,53.12,255.60,271.00,286.40,252.80,266.00,285.50,263.50,279.50,292.70
2065-01-01,-110.96,53.12,246.00,265.50,273.00,258.30,270.00,280.00,260.00,275.50,291.10
2066-01-01,-110.96,53.12,243.40,266.00,281.40,254.30,266.00,282.60,255.20,269.50,292.70
2067-01-01,-110.96,53.12,250.50,263.50,277.80,255.60,270.50,285.10,259.50,272.00,291.10
2068-01-01,-110.96,53.12,255.60,265.50,285.90,257.20,273.50,286.80,264.60,279.50,294.10
2069-01-01,-110.96,53.12,253.60,266.50,278.10,261.30,271.00,286.50,259.90,274.50,290.40
2070-01-01,-110.96,53.12,254.60,261.50,276.80,259.30,272.00,288.60,260.10,278.00,290.00
2071-01-01,-110.96,53.12,249.90,264.50,282.40,260.90,270.50,286.70,264.60,277.50,289.70
2072-01-01,-110.96,53.12,250.30,262.50,272.70,260.30,269.00,286.00,262.90,280.50,291.00
2073-01-01,-110.96,53.12,256.00,263.00,284.80,258.00,270.00,290.00,263.60,281.50,292.70
2074-01-01,-110.96,53.12,243.60,264.00,278.70,257.30,267.50,285.40,264.30,276.50,294.00
2075-01-01,-110.96,53.12,248.90,267.00,288.40,249.30,266.50,282.70,260.60,278.00,296.80
2076-01-01,-110.96,53.12,251.90,272.00,283.10,251.60,267.00,287.20,265.20,280.50,297.80
2077-01-01,-110.96,53.12,252.60,265.00,276.70,257.20,273.00,289.00,262.30,281.00,291.10
2078-01-01,-110.96,53.12,252.00,269.50,284.40,255.60,269.00,289.70,267.00,278.00,294.80
2079-01-01,-110.96,53.12,255.60,266.00,279.10,259.30,269.00,290.10,265.90,287.00,300.70
2080-01-01,-110.96,53.12,252.00,263.00,280.00,255.30,271.00,289.00,263.00,278.50,294.40
2081-01-01,-110.96,53.12,249.20,265.50,279.30,256.00,270.00,278.00,258.20,274.50,301.10
2082-01-01,-110.96,53.12,254.30,267.50,280.40,254.20,267.00,279.00,264.00,284.50,301.40
2083-01-01,-110.96,53.12,252.30,263.00,283.50,255.60,265.00,284.20,265.60,282.50,296.70
2084-01-01,-110.96,53.12,249.30,263.50,279.40,260.30,276.00,288.00,255.60,269.50,300.00
2085-01-01,-110.96,53.12,242.90,262.50,281.20,260.30,271.50,287.40,264.00,283.00,308.20
2086-01-01,-110.96,53.12,260.60,268.50,283.50,258.60,267.50,282.00,259.70,283.00,298.40
2087-01-01,-110.96,53.12,250.00,264.50,280.90,257.40,267.50,288.70,259.90,275.00,292.70
2088-01-01,-110.96,53.12,257.00,266.00,279.40,253.90,273.50,287.70,264.60,282.50,304.10
2089-01-01,-110.96,53.12,252.60,265.00,281.40,263.50,272.00,287.70,262.30,277.50,301.00
2090-01-01,-110.96,53.12,249.30,263.00,281.10,254.30,269.50,285.70,265.30,280.00,302.30
2091-01-01,-110.96,53.12,255.10,269.00,280.80,253.10,271.50,286.80,265.30,283.50,296.80
2092-01-01,-110.96,53.12,246.50,262.00,283.50,261.00,268.00,282.70,264.90,284.50,292.00
2093-01-01,-110.96,53.12,255.90,267.00,281.70,256.90,265.00,290.70,270.00,284.00,300.60
2094-01-01,-110.96,53.12,259.00,268.50,284.70,251.80,269.50,285.00,272.30,286.00,307.80
2095-01-01,-110.96,53.12,250.90,267.50,283.70,254.80,271.50,286.70,266.00,284.00,295.70
2096-01-01,-110.96,53.12,254.30,269.50,282.50,257.00,272.00,292.10,266.60,289.00,302.40
2097-01-01,-110.96,53.12,254.50,265.00,281.40,261.00,274.50,290.70,265.90,286.50,307.20
2098-01-01,-110.96,53.12,252.30,263.50,274.40,253.30,266.50,280.00,271.00,288.50,295.70
2099-01-01,-110.96,53.12,252.20,267.50,280.40,255.00,273.50,283.00,262.40,286.00,303.20
2100-01-01,-110.96,53.12,254.20,267.00,280.10,255.90,277.00,295.90,267.00,287.50,298.80
1950-01-01,-113.04,53.62,240.60,259.00,269.40,240.60,259.00,269.40,240.60,259.00,269.40
1951-01-01,-113.04,53.62,243.00,262.50,270.70,243.00,262.50,270.70,243.00,262.50,270.70
1952-01-01,-113.04,53.62,248.30,259.00,269.40,248.30,259.00,269.40,248.30,259.00,269.40
1953-01-01,-113.04,53.62,242.60,259.50,276.20,242.60,259.00,276.50,242.60,259.00,276.50
1954-01-01,-113.04,53.62,242.00,262.00,274.70,242.00,262.00,274.70,240.60,262.00,274.70
1955-01-01,-113.04,53.62,245.80,258.50,269.80,245.80,258.00,269.80,245.80,258.00,269.80
1956-01-01,-113.04,53.62,247.80,262.00,274.40,247.80,262.00,274.40,247.80,262.00,274.40
1957-01-01,-113.04,53.62,246.30,260.00,269.00,246.30,260.50,269.00,246.30,260.50,269.70
1958-01-01,-113.04,53.62,250.00,259.00,272.00,250.00,259.00,272.00,250.00,259.00,272.00
1959-01-01,-113.04,53.62,251.90,263.00,270.70,251.90,263.00,270.00,251.90,263.00,270.00
1960-01-01,-113.04,53.62,251.00,263.50,280.10,251.00,262.00,280.10,250.30,260.00,280.10
1961-01-01,-113.04,53.62,251.30,263.00,275.20,250.60,263.00,275.20,250.60,263.00,275.20
1962-01-01,-113.04,53.62,245.80,259.00,267.00,245.80,259.00,267.00,245.50,259.00,267.00
1963-01-01,-113.04,53.62,251.60,259.00,274.10,251.60,260.00,274.10,251.60,259.00,274.10
1964-01-01,-113.04,53.62,243.60,260.00,277.90,243.60,260.00,277.90,243.60,260.00,277.90
1965-01-01,-113.04,53.62,253.00,260.50,277.30,253.30,261.00,277.30,253.30,261.00,277.30
1966-01-01,-113.04,53.62,249.30,256.00,267.70,249.30,259.50,268.00,249.30,257.50,268.00
1967-01-01,-113.04,53.62,254.80,266.50,274.40,254.80,266.50,274.40,254.50,266.50,274.40
1968-01-01,-113.04,53.62,244.30,260.00,267.40,244.30,260.00,267.40,244.30,260.50,267.40
1969-01-01,-113.04,53.62,248.80,258.50,268.00,248.80,258.50,268.00,248.80,258.50,268.00
1970-01-01,-113.04,53.62,247.00,260.00,271.70,247.00,260.00,271.70,247.00,259.50,271.70
1971-01-01,-113.04,53.62,247.90,260.00,268.10,247.90,260.00,268.10,247.90,260.00,268.10
1972-01-01,-113.04,53.62,253.00,260.50,269.00,253.00,259.00,268.10,253.00,259.00,268.10
1973-01-01,-113.04,53.62,242.00,261.00,275.40,242.30,260.50,275.40,242.30,260.50,275.40
1974-01-01,-113.04,53.62,247.00,259.50,268.70,247.00,259.50,268.70,247.00,259.50,268.70
1975-01-01,-113.04,53.62,246.90,260.00,275.80,246.90,259.50,275.80,246.90,260.00,275.80
1976-01-01,-113.04,53.62,243.00,257.50,271.10,243.00,257.50,271.10,243.00,257.50,272.70
1977-01-01,-113.04,53.62,248.90,260.00,278.00,248.90,260.00,278.00,248.90,260.00,278.00
1978-01-01,-113.04,53.62,248.00,261.00,272.00,248.00,261.00,272.00,246.60,261.00,272.00
1979-01-01,-113.04,53.62,249.30,260.50,273.10,249.30,260.50,273.10,249.30,260.50,273.10
1980-01-01,-113.04,53.62,239.90,257.50,279.40,239.90,259.50,279.40,239.90,257.50,279.40
1981-01-01,-113.04,53.62,243.90,262.00,270.70,243.90,262.00,270.70,243.90,262.00,270.70
1982-01-01,-113.04,53.62,251.00,262.50,270.40,251.00,262.50,270.40,251.00,262.50,270.40
1983-01-01,-113.04,53.62,246.90,259.00,266.00,246.90,260.50,267.70,244.60,259.00,266.00
1984-01-01,-113.04,53.62,255.00,263.50,273.00,255.00,263.50,272.70,255.00,263.50,273.00
1985-01-01,-113.04,53.62,247.30,263.00,272.50,247.30,263.00,269.70,247.30,263.00,274.60
1986-01-01,-113.04,53.62,250.20,260.00,273.80,250.20,259.00,273.80,247.60,259.00,273.80
1987-01-01,-113.04,53.62,243.60,260.00,272.70,243.60,260.00,272.70,243.60,260.00,272.70
1988-01-01,-113.04,53.62,248.90,262.50,277.40,249.80,262.50,277.40,250.10,264.00,277.40
1989-01-01,-113.04,53.62,252.60,260.00,275.00,252.30,260.00,275.00,253.30,259.50,275.00
1990-01-01,-113.04,53.62,249.30,261.50,274.00,249.30,262.50,274.00,249.30,261.00,273.70
1991-01-01,-113.04,53.62,244.30,259.50,270.70,244.30,259.50,270.00,244.30,258.50,269.70
1992-01-01,-113.04,53.62,245.90,265.50,274.70,245.90,265.50,274.70,245.90,266.00,274.70
1993-01-01,-113.04,53.62,248.30,256.50,270.10,248.30,256.50,270.10,248.30,256.50,270.10
1994-01-01,-113.04,53.62,239.30,256.50,266.70,239.30,257.00,270.10,239.30,257.50,270.10
1995-01-01,-113.04,53.62,242.80,260.00,266.70,242.80,260.00,269.10,242.80,260.00,266.70
1996-01-01,-113.04,53.62,249.00,264.00,277.80,249.00,264.00,277.80,249.00,264.00,277.80
1997-01-01,-113.04,53.62,253.60,265.00,272.70,255.60,265.00,272.70,255.60,265.00,272.70
1998-01-01,-113.04,53.62,252.90,262.00,273.00,255.00,262.00,272.40,255.00,262.00,272.40
1999-01-01,-113.04,53.62,254.20,267.50,276.10,254.20,266.50,276.10,254.20,266.50,276.10
2000-01-01,-113.04,53.62,252.30,263.00,274.40,252.30,260.50,272.70,252.30,263.00,274.40
2001-01-01,-113.04,53.62,250.30,262.50,277.00,250.60,262.50,277.70,248.60,262.50,277.70
2002-01-01,-113.04,53.62,255.60,264.50,276.70,255.90,264.50,276.70,255.90,264.50,276.70
2003-01-01,-113.04,53.62,250.20,262.50,275.40,250.20,264.50,275.40,250.20,262.50,275.40
2004-01-01,-113.04,53.62,253.30,263.00,272.70,253.30,263.00,272.40,253.30,263.00,272.40
2005-01-01,-113.04,53.62,251.60,259.00,269.00,251.60,260.00,269.00,250.30,259.50,269.00
2006-01-01,-113.04,53.62,251.00,264.00,270.70,251.70,265.00,283.20,242.10,258.50,266.00
2007-01-01,-113.04,53.62,253.60,267.00,281.50,252.60,261.00,271.00,253.30,266.00,273.70
2008-01-01,-113.04,53.62,251.30,262.50,276.60,240.60,263.50,275.40,243.50,264.00,274.80
2009-01-01,-113.04,53.62,249.00,263.50,280.70,250.90,264.50,283.40,248.70,267.50,279.40
2010-01-01,-113.04,53.62,247.30,267.00,279.40,243.60,265.00,277.50,244.80,263.50,278.60
2011-01-01,-113.04,53.62,256.00,264.00,278.40,252.00,261.00,273.70,251.00,261.50,270.70
2012-01-01,-113.04,53.62,253.60,268.50,274.70,251.30,264.00,274.40,250.30,266.50,279.50
2013-01-01,-113.04,53.62,251.30,267.50,287.00,254.00,263.00,275.00,253.30,267.50,273.00
2014-01-01,-113.04,53.62,257.30,268.00,281.40,249.20,266.00,279.40,253.30,266.00,280.80
2015-01-01,-113.04,53.62,250.10,264.00,271.70,252.30,263.00,271.70,255.40,265.50,279.40
2016-01-01,-113.04,53.62,248.90,266.00,279.20,249.20,263.50,275.70,247.60,265.50,272.70
2017-01-01,-113.04,53.62,257.90,267.00,282.80,256.60,269.00,277.70,246.80,263.00,278.10
2018-01-01,-113.04,53.62,254.20,265.00,279.20,258.60,268.00,284.70,248.00,263.00,271.00
2019-01-01,-113.04,53.62,249.90,264.50,285.10,251.00,261.50,272.70,258.30,270.00,288.40
2020-01-01,-113.04,53.62,252.30,263.00,274.40,251.60,261.00,277.70,259.30,270.50,288.50
2021-01-01,-113.04,53.62,256.30,267.00,273.70,249.00,261.50,284.30,256.30,266.00,281.40
2022-01-01,-113.04,53.62,247.80,268.50,274.80,258.20,271.50,276.70,256.90,267.00,278.80
2023-01-01,-113.04,53.62,259.30,264.50,284.40,255.30,267.50,278.70,259.30,272.50,286.50
2024-01-01,-113.04,53.62,250.00,263.00,280.10,252.00,263.50,278.70,258.30,264.00,273.70
2025-01-01,-113.04,53.62,252.50,268.50,287.60,248.20,266.00,282.50,257.60,268.00,280.80
2026-01-01,-113.04,53.62,256.00,264.00,276.50,253.90,268.00,285.70,252.60,264.50,281.80
2027-01-01,-113.04,53.62,254.30,267.50,277.10,251.60,268.50,277.50,252.30,265.00,279.50
2028-01-01,-113.04,53.62,249.70,266.50,284.70,256.00,263.50,282.60,254.60,266.00,285.40
2029-01-01,-113.04,53.62,247.60,269.00,279.00,255.60,267.00,283.50,258.60,271.00,288.70
2030-01-01,-113.04,53.62,262.00,270.00,285.10,261.00,272.50,289.50,260.60,268.00,275.80
2031-01-01,-113.04,53.62,255.30,269.50,282.70,253.50,266.00,279.80,259.00,269.50,288.50
2032-01-01,-113.04,53.62,256.30,267.50,282.80,254.30,261.50,275.20,251.30,263.00,283.40
2033-01-01,-113.04,53.62,255.00,268.50,281.40,248.60,262.50,281.40,255.30,264.50,281.10
2034-01-01,-113.04,53.62,259.00,267.50,278.70,254.60,266.00,278.70,255.20,266.50,284.20
2035-01-01,-113.04,53.62,256.60,267.00,280.00,259.30,270.50,285.70,261.00,269.00,284.10
2036-01-01,-113.04,53.62,255.50,270.50,286.70,251.70,267.00,286.10,258.20,269.50,282.10
2037-01-01,-113.04,53.62,248.30,267.00,284.10,256.90,265.50,286.80,256.30,269.00,283.10
2038-01-01,-113.04,53.62,254.30,267.50,290.70,258.00,271.50,288.50,260.30,272.00,284.10
2039-01-01,-113.04,53.62,262.90,270.00,277.00,250.20,266.00,287.70,256.30,268.00,286.50
2040-01-01,-113.04,53.62,261.30,269.00,279.70,255.60,269.50,285.80,259.60,271.00,281.80
2041-01-01,-113.04,53.62,256.30,265.50,287.40,259.00,270.50,281.40,259.60,271.00,288.10
2042-01-01,-113.04,53.62,260.00,266.50,284.80,255.90,267.00,278.00,260.30,270.00,286.70
2043-01-01,-113.04,53.62,253.60,269.00,282.70,249.20,262.00,284.10,263.90,273.00,291.10
2044-01-01,-113.04,53.62,246.60,263.50,281.50,257.00,268.00,287.40,254.50,273.00,289.00
2045-01-01,-113.04,53.62,254.90,268.50,276.80,262.30,272.00,286.70,253.60,270.50,290.40
2046-01-01,-113.04,53.62,253.30,268.00,286.50,252.30,267.50,282.70,260.60,270.50,297.10
2047-01-01,-113.04,53.62,254.20,265.00,282.20,253.30,266.00,283.70,255.60,268.50,287.90
2048-01-01,-113.04,53.62,256.60,271.50,288.70,257.50,275.50,287.90,264.30,274.00,293.70
2049-01-01,-113.04,53.62,260.30,269.00,283.80,257.90,274.50,280.70,260.30,279.50,289.70
2050-01-01,-113.04,53.62,253.30,268.00,290.90,259.00,271.00,290.10,260.20,274.00,292.70
2051-01-01,-113.04,53.62,260.60,269.00,285.00,252.60,270.00,286.70,251.90,268.50,293.40
2052-01-01,-113.04,53.62,259.30,269.50,285.70,255.50,275.00,284.00,267.00,279.00,297.80
2053-01-01,-113.04,53.62,258.30,270.00,285.00,255.00,267.50,283.70,262.20,279.00,291.20
2054-01-01,-113.04,53.62,262.20,270.50,279.00,252.30,268.50,279.40,256.70,274.50,293.90
2055-01-01,-113.04,53.62,258.30,271.50,282.70,250.30,270.50,287.40,270.30,278.50,297.40
2056-01-01,-113.04,53.62,255.60,268.50,289.40,261.90,270.00,282.50,264.00,271.50,296.10
2057-01-01,-113.04,53.62,259.30,264.50,283.80,257.50,270.50,287.40,261.00,276.50,293.70
2058-01-01,-113.04,53.62,260.30,267.50,283.10,262.20,273.00,288.90,263.60,278.00,297.40
2059-01-01,-113.04,53.62,252.20,271.50,285.70,259.50,270.50,286.00,258.20,277.50,292.00
2060-01-01,-113.04,53.62,259.90,271.50,286.70,256.00,271.50,285.70,264.00,278.00,294.40
2061-01-01,-113.04,53.62,256.60,274.00,288.50,263.20,272.50,288.00,260.20,282.50,302.80
2062-01-01,-113.04,53.62,254.00,265.50,288.00,264.00,277.50,290.50,269.30,276.00,288.70
2063-01-01,-113.04,53.62,256.30,267.50,280.40,256.80,275.50,293.70,266.90,276.50,294.70
2064-01-01,-113.04,53.62,257.00,273.00,290.00,257.00,270.00,288.40,268.90,286.00,294.40
2065-01-01,-113.04,53.62,247.60,265.00,277.20,259.30,272.00,283.80,261.80,280.50,294.70
2066-01-01,-113.04,53.62,258.20,267.00,287.80,254.90,268.50,289.00,259.50,273.00,297.00
2067-01-01,-113.04,53.62,250.50,265.50,279.40,262.90,272.50,285.40,263.30,279.50,292.70
2068-01-01,-113.04,53.62,254.90,266.50,281.40,257.20,275.00,290.10,265.10,280.00,298.40
2069-01-01,-113.04,53.62,255.30,271.00,281.00,262.60,272.50,290.10,269.30,278.50,294.40
2070-01-01,-113.04,53.62,257.00,269.50,287.70,259.30,274.00,290.90,265.60,282.50,294.70
2071-01-01,-113.04,53.62,254.60,268.00,282.40,254.80,270.00,286.10,266.30,278.00,292.10
2072-01-01,-113.04,53.62,250.30,261.00,271.70,260.30,272.00,286.00,264.30,283.00,292.00
2073-01-01,-113.04,53.62,256.60,263.00,284.10,258.30,272.00,293.00,263.60,286.00,294.00
2074-01-01,-113.04,53.62,253.60,265.00,283.90,261.30,270.50,294.90,266.20,283.00,295.00
2075-01-01,-113.04,53.62,251.60,268.50,287.80,255.70,272.00,292.70,260.90,282.00,301.00
2076-01-01,-113.04,53.62,260.20,274.50,286.40,255.90,267.00,287.80,268.00,281.50,302.00
2077-01-01,-113.04,53.62,252.00,268.00,276.70,262.60,276.00,289.00,264.20,281.50,295.80
2078-01-01,-113.04,53.62,253.00,270.00,286.00,261.90,270.50,292.00,267.30,286.00,296.70
2079-01-01,-113.04,53.62,257.00,271.00,290.90,261.30,271.50,289.70,268.30,289.50,300.20
2080-01-01,-113.04,53.62,252.00,268.00,278.40,257.80,270.00,289.00,264.00,280.50,300.40
2081-01-01,-113.04,53.62,256.20,266.50,273.00,256.90,270.50,288.50,260.30,279.00,302.70
2082-01-01,-113.04,53.62,253.30,267.00,280.10,257.60,267.50,286.80,265.20,286.50,309.90
2083-01-01,-113.04,53.62,255.00,270.00,284.10,261.30,272.00,290.40,269.90,289.00,300.00
2084-01-01,-113.04,53.62,249.30,263.00,279.70,262.20,279.50,291.00,264.60,274.50,303.00
2085-01-01,-113.04,53.62,248.20,263.50,281.20,258.30,271.50,290.40,261.60,283.00,306.10
2086-01-01,-113.04,53.62,262.30,269.50,285.00,258.90,271.50,290.50,258.30,288.00,300.00
2087-01-01,-113.04,53.62,257.30,268.00,282.10,256.80,267.50,290.40,259.00,277.00,297.10
2088-01-01,-113.04,53.62,257.90,266.50,284.50,258.10,277.50,294.40,267.20,290.00,303.80
2089-01-01,-113.04,53.62,255.30,268.50,283.40,259.60,271.50,289.00,264.20,287.50,304.40
2090-01-01,-113.04,53.62,255.00,266.50,283.00,261.60,272.00,287.40,264.30,282.00,306.70
2091-01-01,-113.04,53.62,260.00,267.50,280.10,241.20,278.00,297.20,264.60,287.50,298.70
2092-01-01,-113.04,53.62,252.50,269.50,290.40,261.30,270.50,285.00,266.30,285.50,300.90
2093-01-01,-113.04,53.62,262.30,270.50,287.40,259.00,267.00,290.70,270.30,289.00,307.00
2094-01-01,-113.04,53.62,258.30,270.50,291.90,256.30,271.50,287.40,272.30,290.00,309.00
2095-01-01,-113.04,53.62,254.30,268.50,283.70,261.80,272.00,298.40,272.30,287.50,299.70
2096-01-01,-113.04,53.62,259.60,269.50,282.20,253.20,270.50,298.00,266.60,293.50,303.00
2097-01-01,-113.04,53.62,259.60,267.50,281.10,261.60,281.00,292.00,270.30,288.00,303.00
2098-01-01,-113.04,53.62,257.00,267.00,279.90,254.30,270.00,282.10,270.30,288.50,300.80
2099-01-01,-113.04,53.62,251.90,270.50,281.70,256.20,274.00,283.70,270.60,289.00,304.20
2100-01-01,-113.04,53.62,256.30,267.00,281.40,264.20,280.00,295.90,270.30,289.50,301.20
1950-01-01,-110.71,53.96,233.00,256.00,267.70,233.00,256.00,267.70,234.80,256.00,266.70
1951-01-01,-110.71,53.96,239.00,255.50,267.10,239.00,255.50,267.10,239.00,255.50,267.10
1952-01-01,-110.71,53.96,242.00,255.50,266.40,242.00,255.50,266.40,242.00,255.50,266.40
1953-01-01,-110.71,53.96,242.00,256.00,271.10,242.00,256.00,271.10,242.00,256.00,271.10
1954-01-01,-110.71,53.96,239.30,257.00,266.70,239.30,254.50,266.70,239.30,254.50,266.70
1955-01-01,-110.71,53.96,242.30,255.00,267.70,242.30,255.00,266.10,242.30,255.00,266.10
1956-01-01,-110.71,53.96,244.30,253.50,268.10,244.30,254.00,268.10,244.30,253.50,268.10
1957-01-01,-110.71,53.96,242.20,256.50,262.00,242.20,256.50,262.00,242.20,256.50,262.00
1958-01-01,-110.71,53.96,242.90,255.00,271.70,242.90,254.50,271.70,242.20,255.00,271.70
1959-01-01,-110.71,53.96,250.30,258.50,267.00,250.30,258.50,267.00,245.80,258.50,267.00
1960-01-01,-110.71,53.96,241.50,253.00,277.70,241.50,253.00,277.70,241.50,253.00,277.70
1961-01-01,-110.71,53.96,241.60,256.50,264.70,241.60,256.50,264.70,241.60,256.50,264.70
1962-01-01,-110.71,53.96,239.00,255.50,265.70,239.00,257.00,265.70,239.30,257.00,265.70
1963-01-01,-110.71,53.96,238.30,257.00,266.90,238.30,257.00,267.20,239.60,257.00,267.20
1964-01-01,-110.71,53.96,239.00,252.00,261.70,239.00,252.00,261.70,239.00,252.00,261.70
1965-01-01,-110.71,53.96,242.60,256.00,264.70,242.60,256.50,265.70,242.60,256.00,264.70
1966-01-01,-110.71,53.96,246.20,254.50,263.70,246.20,255.50,263.70,246.20,255.50,265.40
1967-01-01,-110.71,53.96,232.90,256.00,268.70,232.90,256.00,268.70,232.90,256.00,268.70
1968-01-01,-110.71,53.96,236.40,253.50,263.10,236.40,253.50,263.10,236.40,253.50,263.10
1969-01-01,-110.71,53.96,242.30,255.50,267.70,242.30,254.00,267.40,242.30,254.00,267.70
1970-01-01,-110.71,53.96,239.30,253.50,263.70,239.30,253.50,263.70,239.30,253.50,263.70
1971-01-01,-110.71,53.96,243.00,254.00,262.00,243.00,255.00,262.00,243.00,255.00,262.00
1972-01-01,-110.71,53.96,243.50,255.50,265.70,243.50,255.00,265.70,243.50,255.00,265.70
1973-01-01,-110.71,53.96,236.30,251.00,266.00,238.20,251.00,266.00,238.20,251.00,266.00
1974-01-01,-110.71,53.96,242.00,258.50,266.70,242.00,259.00,266.70,242.00,259.00,266.70
1975-01-01,-110.71,53.96,239.30,256.00,271.00,239.30,256.00,271.00,239.30,256.00,271.00
1976-01-01,-110.71,53.96,229.80,251.00,271.10,229.80,250.00,271.10,229.80,250.00,271.10
1977-01-01,-110.71,53.96,241.60,256.00,271.20,241.60,257.50,271.20,241.60,256.00,271.20
1978-01-01,-110.71,53.96,243.90,255.00,266.40,243.90,255.00,266.40,243.90,255.00,266.40
1979-01-01,-110.71,53.96,244.80,258.00,265.10,244.80,258.50,262.70,244.80,258.50,262.70
1980-01-01,-110.71,53.96,239.30,253.00,267.70,239.30,253.00,267.70,239.30,253.00,267.70
1981-01-01,-110.71,53.96,242.30,250.00,267.10,242.30,250.00,267.10,242.30,251.50,267.10
1982-01-01,-110.71,53.96,241.30,257.50,267.70,241.30,257.50,267.70,242.30,258.50,267.70
1983-01-01,-110.71,53.96,239.30,256.00,265.00,239.30,256.00,265.00,236.90,256.00,265.00
1984-01-01,-110.71,53.96,237.30,256.00,271.70,237.30,256.00,271.70,237.30,256.00,271.70
1985-01-01,-110.71,53.96,236.30,249.50,264.70,237.30,249.50,264.70,237.30,249.50,264.70
1986-01-01,-110.71,53.96,242.30,257.00,268.70,242.30,257.00,268.70,242.30,257.00,268.70
1987-01-01,-110.71,53.96,240.30,252.50,269.50,241.30,253.00,269.50,241.30,253.00,269.50
1988-01-01,-110.71,53.96,251.00,261.00,272.70,246.10,261.00,272.70,246.10,261.50,272.70
1989-01-01,-110.71,53.96,246.90,258.50,269.70,246.90,258.50,272.40,246.60,258.50,271.00
1990-01-01,-110.71,53.96,242.30,258.00,270.80,242.30,256.00,269.60,242.30,258.00,271.10
1991-01-01,-110.71,53.96,243.90,256.50,268.40,243.90,257.50,266.70,243.90,257.50,266.70
1992-01-01,-110.71,53.96,245.00,254.50,272.00,245.00,254.50,272.00,245.00,254.50,272.00
1993-01-01,-110.71,53.96,241.80,255.00,266.10,241.80,254.50,269.80,241.80,254.50,269.80
1994-01-01,-110.71,53.96,238.30,253.50,266.70,238.30,252.00,266.70,238.30,253.50,266.70
1995-01-01,-110.71,53.96,239.60,257.00,265.40,239.60,257.50,265.40,239.60,257.50,265.40
1996-01-01,-110.71,53.96,242.60,261.50,275.90,242.60,261.00,275.90,242.60,261.00,275.90
1997-01-01,-110.71,53.96,241.10,258.00,270.40,241.40,259.00,270.40,241.40,259.00,270.40
1998-01-01,-110.71,53.96,242.30,256.00,268.70,242.30,256.00,268.70,242.30,256.00,268.70
1999-01-01,-110.71,53.96,239.20,262.00,268.70,239.20,262.00,269.70,239.20,262.00,269.70
2000-01-01,-110.71,53.96,237.30,259.00,270.70,237.30,259.00,270.70,237.30,259.00,270.70
2001-01-01,-110.71,53.96,241.60,257.00,268.10,241.60,257.00,268.10,243.30,257.50,268.10
2002-01-01,-110.71,53.96,248.60,260.00,273.00,248.60,260.00,273.00,248.60,260.00,273.00
2003-01-01,-110.71,53.96,246.60,263.50,271.10,246.60,263.50,271.10,246.60,260.00,271.10
2004-01-01,-110.71,53.96,253.00,259.00,272.70,253.00,259.00,272.40,253.00,259.00,272.40
2005-01-01,-110.71,53.96,235.60,259.00,267.00,235.60,259.00,266.20,235.30,258.50,265.80
2006-01-01,-110.71,53.96,251.30,259.00,274.30,235.40,261.00,270.00,236.50,257.50,266.00
2007-01-01,-110.71,53.96,246.00,266.50,275.00,238.00,257.50,267.70,251.30,262.00,271.00
2008-01-01,-110.71,53.96,249.30,255.00,266.70,238.60,260.00,266.70,238.60,259.00,274.50
2009-01-01,-110.71,53.96,248.30,261.50,278.20,250.30,262.50,276.00,241.60,263.50,273.00
2010-01-01,-110.71,53.96,245.20,265.00,270.00,245.90,260.50,274.70,241.60,263.00,271.10
2011-01-01,-110.71,53.96,250.60,260.00,275.60,245.50,256.00,269.10,239.30,253.50,265.70
2012-01-01,-110.71,53.96,243.00,257.00,270.00,246.90,259.00,272.10,246.90,263.50,271.40
2013-01-01,-110.71,53.96,243.70,261.00,276.90,240.60,259.50,273.80,252.30,264.00,271.70
2014-01-01,-110.71,53.96,245.60,261.00,277.70,242.10,264.00,273.40,252.30,262.00,275.60
2015-01-01,-110.71,53.96,242.80,259.00,267.40,248.30,260.00,270.70,249.90,264.00,270.70
2016-01-01,-110.71,53.96,247.30,258.50,272.70,241.40,260.50,273.00,243.60,260.50,268.00
2017-01-01,-110.71,53.96,253.10,265.50,278.70,252.60,260.50,271.00,240.10,260.50,269.00
2018-01-01,-110.71,53.96,248.00,263.50,274.40,242.60,262.00,275.10,243.00,259.50,270.40
2019-01-01,-110.71,53.96,253.50,264.00,277.10,245.30,259.50,272.00,248.90,266.00,276.40
2020-01-01,-110.71,53.96,248.00,262.00,272.70,243.10,260.00,275.70,246.70,262.00,270.40
2021-01-01,-110.71,53.96,244.40,264.50,273.00,245.90,261.00,273.80,241.60,258.00,272.70
2022-01-01,-110.71,53.96,251.30,263.50,270.70,242.30,265.50,275.70,244.80,265.00,280.10
2023-01-01,-110.71,53.96,251.20,262.50,271.70,250.30,266.00,275.70,251.20,267.50,282.80
2024-01-01,-110.71,53.96,247.00,261.50,275.60,250.30,262.50,275.80,257.60,263.00,273.80
2025-01-01,-110.71,53.96,243.30,264.00,280.10,245.50,263.50,274.40,244.80,264.50,277.30
