time,lon,lat,rcp26_cdd_p10,rcp26_cdd_p50,rcp26_cdd_p90,rcp45_cdd_p10,rcp45_cdd_p50,rcp45_cdd_p90,rcp85_cdd_p10,rcp85_cdd_p50,rcp85_cdd_p90
2015-01-01,-112.38,49.54,21.60,31.00,41.70,18.30,26.00,45.90,20.30,30.00,44.40
2016-01-01,-112.38,49.54,22.00,27.50,38.70,22.30,29.50,39.70,22.00,28.50,35.70
2017-01-01,-112.38,49.54,25.30,30.00,47.50,22.30,28.50,43.60,21.00,32.00,42.70
2018-01-01,-112.38,49.54,18.30,27.00,45.50,19.00,26.00,41.70,20.30,32.00,56.70
2019-01-01,-112.38,49.54,21.00,27.50,40.80,19.00,27.50,47.10,22.30,28.50,41.70
2020-01-01,-112.38,49.54,22.20,29.00,50.40,18.60,26.50,36.40,19.00,27.00,31.70
2021-01-01,-112.38,49.54,20.60,30.00,40.80,21.30,28.00,34.70,20.30,24.50,39.10
2022-01-01,-112.38,49.54,20.60,30.00,42.70,19.60,29.50,38.70,21.30,27.50,58.20
2023-01-01,-112.38,49.54,20.00,27.50,45.40,19.30,30.50,45.40,22.30,30.00,37.70
2024-01-01,-112.38,49.54,16.30,29.00,42.10,21.00,28.00,38.50,20.60,30.50,43.10
2025-01-01,-112.38,49.54,20.00,25.50,40.10,21.30,30.00,39.10,21.00,29.50,47.50
2026-01-01,-112.38,49.54,20.00,27.00,47.20,19.60,29.50,57.40,18.60,27.00,37.40
2027-01-01,-112.38,49.54,21.60,28.50,35.40,18.30,30.50,44.10,19.60,25.00,32.40
2028-01-01,-112.38,49.54,20.00,28.00,43.00,19.30,28.00,35.40,20.30,30.00,48.40
2029-01-01,-112.38,49.54,21.30,26.50,37.10,19.90,26.00,42.40,15.90,27.50,44.20
2030-01-01,-112.38,49.54,21.00,28.00,42.10,20.60,29.00,42.70,21.30,29.00,36.70
2031-01-01,-112.38,49.54,19.60,25.50,38.00,19.30,28.50,42.00,20.60,34.00,49.90
2032-01-01,-112.38,49.54,22.00,29.00,34.70,21.90,31.00,49.70,20.30,27.50,38.70
2033-01-01,-112.38,49.54,19.00,29.50,37.00,19.30,29.00,42.40,18.30,30.50,46.20
2034-01-01,-112.38,49.54,24.30,30.00,43.70,22.00,28.00,41.00,19.60,27.00,37.80
2035-01-01,-112.38,49.54,22.00,27.50,43.40,17.60,29.00,38.70,20.60,27.00,44.10
2036-01-01,-112.38,49.54,23.30,27.50,40.40,21.90,30.00,45.40,20.30,29.00,42.40
2037-01-01,-112.38,49.54,18.30,31.50,42.70,20.00,28.00,39.40,21.60,31.00,39.70
2038-01-01,-112.38,49.54,17.60,25.00,34.70,19.90,27.00,41.20,20.30,26.00,39.40
2039-01-01,-112.38,49.54,21.30,28.50,46.00,19.20,26.00,38.00,21.00,25.50,39.10
2040-01-01,-112.38,49.54,20.30,26.50,40.00,18.60,29.00,38.70,23.00,28.50,40.80
