time,lon,lat,rcp26_prcptot_p10,rcp26_prcptot_p50,rcp26_prcptot_p90,rcp45_prcptot_p10,rcp45_prcptot_p50,rcp45_prcptot_p90,rcp85_prcptot_p10,rcp85_prcptot_p50,rcp85_prcptot_p90
2096-01-01,-114.46,53.21,437.50,556.73,751.64,443.44,536.76,667.10,439.94,585.69,847.10
2097-01-01,-114.46,53.21,410.39,521.50,671.60,439.87,547.83,719.56,429.06,570.60,773.28
2098-01-01,-114.46,53.21,442.97,559.35,685.82,462.96,593.09,782.74,462.27,566.75,804.59
2099-01-01,-114.46,53.21,438.57,577.69,691.52,401.79,567.77,705.79,402.94,567.68,763.34
2100-01-01,-114.46,53.21,424.08,571.26,709.35,482.87,557.30,678.10,396.20,590.41,703.64
1950-01-01,-112.71,53.21,292.73,421.66,492.48,291.84,421.66,492.48,292.00,421.67,492.47
1951-01-01,-112.71,53.21,291.63,431.14,551.56,291.63,431.14,549.92,291.63,431.14,549.93
1952-01-01,-112.71,53.21,311.16,418.27,501.82,311.16,418.47,501.83,311.16,418.47,501.83
1953-01-01,-112.71,53.21,330.03,413.18,536.79,329.99,413.18,536.75,329.99,413.19,537.11
1954-01-01,-112.71,53.21,352.69,415.53,558.76,351.34,415.53,557.44,352.60,415.53,558.10
1955-01-01,-112.71,53.21,300.91,420.68,546.66,300.91,423.56,546.74,300.91,421.45,546.74
1956-01-01,-112.71,53.21,307.37,417.93,481.41,307.09,417.94,481.40,307.50,417.93,481.40
1957-01-01,-112.71,53.21,349.27,413.31,548.27,349.27,413.31,548.39,349.27,413.31,552.09
1958-01-01,-112.71,53.21,291.63,469.14,562.49,291.63,469.14,562.54,291.63,469.14,562.54
1959-01-01,-112.71,53.21,338.34,454.89,586.99,338.79,453.75,586.99,338.66,454.55,587.01
1960-01-01,-112.71,53.21,370.09,484.01,607.83,371.60,484.01,611.67,369.95,484.01,608.01
1961-01-01,-112.71,53.21,330.29,466.01,615.89,330.30,466.02,609.68,330.30,466.03,614.91
1962-01-01,-112.71,53.21,333.64,457.18,502.39,334.08,453.45,502.39,334.51,453.45,502.39
1963-01-01,-112.71,53.21,323.26,400.39,640.70,323.25,400.44,640.70,323.26,400.58,640.70
1964-01-01,-112.71,53.21,325.60,460.98,567.52,324.98,458.07,567.51,325.67,458.59,567.51
1965-01-01,-112.71,53.21,355.46,416.35,587.49,355.48,416.54,587.48,355.47,416.34,587.48
1966-01-01,-112.71,53.21,280.74,460.80,547.59,280.02,456.90,547.85,280.42,456.76,548.89
1967-01-01,-112.71,53.21,321.09,431.18,554.27,319.98,430.16,554.27,322.72,430.07,554.27
1968-01-01,-112.71,53.21,303.02,427.11,531.97,302.40,427.55,531.97,304.34,428.07,531.98
1969-01-01,-112.71,53.21,322.26,445.87,588.82,322.26,445.72,588.82,322.26,445.44,588.82
