time,lon,lat,rcp26_cdd_p10,rcp26_cdd_p50,rcp26_cdd_p90,rcp45_cdd_p10,rcp45_cdd_p50,rcp45_cdd_p90,rcp85_cdd_p10,rcp85_cdd_p50,rcp85_cdd_p90
1968-01-01,-104.46,58.62,14.30,22.00,36.40,15.00,21.50,36.40,15.30,21.50,36.40
1969-01-01,-104.46,58.62,16.00,19.00,33.90,16.00,19.00,36.00,16.00,19.50,36.00
1970-01-01,-104.46,58.62,17.00,23.00,29.70,16.30,23.00,29.70,16.00,22.50,28.70
1971-01-01,-104.46,58.62,16.00,21.00,36.10,15.30,21.00,36.10,16.00,21.00,35.40
1972-01-01,-104.46,58.62,16.60,23.00,33.80,18.00,23.00,33.80,15.90,23.00,34.50
1973-01-01,-104.46,58.62,15.60,21.50,36.40,14.00,21.00,36.40,15.60,21.50,36.40
1974-01-01,-104.46,58.62,15.60,22.00,28.70,15.60,22.00,27.00,17.00,22.00,27.70
1975-01-01,-104.46,58.62,17.00,21.50,30.70,17.00,21.50,29.40,16.30,21.00,28.00
1976-01-01,-104.46,58.62,15.00,21.50,25.70,15.00,22.00,25.70,14.30,21.00,25.70
1977-01-01,-104.46,58.62,13.60,18.50,30.80,13.60,22.00,31.40,13.60,20.50,31.40
1978-01-01,-104.46,58.62,15.30,21.50,29.80,16.00,20.00,26.10,15.30,20.50,25.40
1979-01-01,-104.46,58.62,17.30,23.00,28.70,18.00,23.00,29.70,18.30,23.50,29.70
1980-01-01,-104.46,58.62,16.60,22.00,33.70,15.30,23.00,33.70,16.30,22.50,33.70
1981-01-01,-104.46,58.62,13.30,18.50,32.40,13.30,19.50,29.00,13.30,20.00,30.40
1982-01-01,-104.46,58.62,16.00,24.00,41.00,16.30,24.00,39.80,16.00,22.50,39.80
1983-01-01,-104.46,58.62,15.30,26.50,36.40,15.30,25.50,36.40,16.30,25.50,36.40
1984-01-01,-104.46,58.62,14.30,21.00,40.40,14.30,20.00,40.40,14.30,20.50,40.40
1985-01-01,-104.46,58.62,15.00,22.00,40.40,15.60,23.00,40.40,15.90,23.00,40.40
1986-01-01,-104.46,58.62,14.60,20.50,28.10,16.00,20.50,28.10,16.00,21.00,28.10
1987-01-01,-104.46,58.62,16.00,24.00,39.40,16.00,24.00,39.40,16.00,23.50,39.40
1988-01-01,-104.46,58.62,15.30,22.00,37.50,16.00,22.00,37.50,16.00,20.50,39.00
1989-01-01,-104.46,58.62,16.60,23.00,35.80,16.30,22.50,35.80,15.30,22.50,33.00
1990-01-01,-104.46,58.62,15.00,20.00,24.70,15.00,20.00,23.70,15.00,20.00,24.70
1991-01-01,-104.46,58.62,17.30,21.00,28.70,17.00,20.50,30.40,16.60,21.00,28.70
1992-01-01,-104.46,58.62,17.00,22.00,29.40,17.00,22.50,29.40,16.30,22.00,29.40
1993-01-01,-104.46,58.62,15.30,23.00,29.70,15.00,23.00,29.70,15.60,23.00,29.70
1994-01-01,-104.46,58.62,15.30,20.00,33.40,15.30,20.00,33.40,15.30,19.50,33.40
1995-01-01,-104.46,58.62,14.30,19.50,32.70,14.00,19.50,32.70,13.30,20.00,32.70
1996-01-01,-104.46,58.62,15.90,24.00,41.00,15.30,25.00,41.00,15.90,24.00,41.00
1997-01-01,-104.46,58.62,14.60,24.00,37.40,14.60,21.00,36.00,14.60,24.50,37.40
1998-01-01,-104.46,58.62,15.30,21.50,33.50,16.30,23.00,33.50,16.30,20.00,35.70
1999-01-01,-104.46,58.62,17.00,23.00,32.40,16.30,23.00,32.40,16.60,23.00,29.80
2000-01-01,-104.46,58.62,16.00,18.50,22.00,15.30,18.50,25.80,16.00,19.00,27.60
2001-01-01,-104.46,58.62,17.30,21.50,32.70,18.00,22.00,32.70,17.30,21.50,35.80
2002-01-01,-104.46,58.62,15.60,21.50,44.50,15.60,21.50,44.50,15.60,22.00,42.70
2003-01-01,-104.46,58.62,14.30,20.00,27.70,15.30,20.00,27.00,15.00,20.00,27.70
2004-01-01,-104.46,58.62,14.00,18.00,32.40,14.30,18.50,32.40,14.00,19.50,32.40
2005-01-01,-104.46,58.62,17.00,20.50,31.70,17.00,20.00,30.70,16.30,20.50,30.70
2006-01-01,-104.46,58.62,17.30,21.50,44.70,12.30,20.00,33.80,16.00,22.00,29.70
2007-01-01,-104.46,58.62,13.60,19.00,34.10,15.30,20.00,28.40,15.30,19.50,34.70
2008-01-01,-104.46,58.62,16.00,20.50,30.00,16.30,22.00,25.70,16.60,20.50,35.60
2009-01-01,-104.46,58.62,15.30,20.50,30.10,14.30,20.00,30.40,15.30,23.00,32.40
2010-01-01,-104.46,58.62,13.30,21.00,40.40,17.00,23.00,30.80,14.60,20.00,36.80
2011-01-01,-104.46,58.62,15.30,22.00,31.40,13.00,18.00,34.80,13.00,19.50,26.70
2012-01-01,-104.46,58.62,17.00,19.50,28.50,17.60,21.50,29.00,14.30,20.00,25.00
2013-01-01,-104.46,58.62,15.30,21.00,27.00,15.30,22.00,29.70,16.00,23.00,29.00
2014-01-01,-104.46,58.62,15.30,25.00,32.10,15.30,18.00,24.00,14.30,18.50,31.50
2015-01-01,-104.46,58.62,12.90,22.50,37.40,13.00,19.50,28.40,15.20,22.00,31.40
2016-01-01,-104.46,58.62,15.00,21.00,29.40,15.00,22.00,30.00,14.60,20.50,30.70
2017-01-01,-104.46,58.62,15.30,20.00,28.40,16.30,21.50,33.10,14.30,18.50,31.80
2018-01-01,-104.46,58.62,14.60,22.50,40.10,16.30,23.00,33.50,15.00,21.00,32.00
2019-01-01,-104.46,58.62,16.30,22.50,29.70,15.00,22.00,32.10,16.00,21.50,28.70
2020-01-01,-104.46,58.62,14.30,21.00,27.70,13.30,21.00,29.60,14.30,19.00,25.40
2021-01-01,-104.46,58.62,15.00,20.50,31.40,17.00,20.00,35.30,14.30,21.50,30.70
2022-01-01,-104.46,58.62,14.30,20.00,34.10,14.30,20.50,32.10,16.00,19.50,23.70
