time,lon,lat,rcp26_cdd_p10,rcp26_cdd_p50,rcp26_cdd_p90,rcp45_cdd_p10,rcp45_cdd_p50,rcp45_cdd_p90,rcp85_cdd_p10,rcp85_cdd_p50,rcp85_cdd_p90
2057-01-01,-118.54,49.62,12.30,20.50,31.40,14.00,17.00,24.00,13.30,22.00,27.70
2058-01-01,-118.54,49.62,12.60,19.50,34.60,14.00,18.50,31.40,13.30,17.00,33.40
2059-01-01,-118.54,49.62,11.60,18.50,35.10,11.30,15.50,32.10,14.30,20.00,31.40
2060-01-01,-118.54,49.62,15.30,26.00,38.40,12.30,19.00,42.10,14.30,18.50,27.10
2061-01-01,-118.54,49.62,12.00,17.00,35.00,10.00,18.50,32.80,11.30,17.50,34.00
2062-01-01,-118.54,49.62,12.60,16.00,26.50,14.30,19.50,33.70,13.00,18.00,27.70
2063-01-01,-118.54,49.62,13.00,16.00,22.70,14.30,25.50,41.80,12.00,16.00,36.80
2064-01-01,-118.54,49.62,13.00,20.50,28.70,13.30,17.50,22.00,13.30,20.00,31.90
2065-01-01,-118.54,49.62,13.00,17.50,34.40,13.00,19.50,24.70,13.60,20.00,35.40
2066-01-01,-118.54,49.62,13.00,20.50,32.70,13.30,17.50,31.10,13.00,20.00,29.70
2067-01-01,-118.54,49.62,13.00,16.00,25.10,12.00,14.50,30.90,13.00,21.00,35.00
2068-01-01,-118.54,49.62,12.30,17.50,28.10,11.00,21.00,32.40,14.30,25.50,37.00
2069-01-01,-118.54,49.62,11.60,18.50,29.50,11.00,16.50,25.00,13.30,19.50,30.70
2070-01-01,-118.54,49.62,12.30,17.00,23.00,13.00,18.50,31.40,13.00,16.00,35.80
2071-01-01,-118.54,49.62,12.60,19.00,27.50,15.00,24.00,35.20,13.30,18.00,22.70
2072-01-01,-118.54,49.62,14.00,19.00,29.30,14.30,19.50,31.10,12.30,20.00,32.70
2073-01-01,-118.54,49.62,12.00,17.00,32.00,13.30,18.00,30.50,11.30,16.00,31.20
2074-01-01,-118.54,49.62,13.30,18.50,33.10,13.30,24.50,28.00,14.00,18.00,23.40
2075-01-01,-118.54,49.62,13.00,18.50,30.10,14.60,21.00,35.10,11.90,20.00,39.90
2076-01-01,-118.54,49.62,13.30,17.00,23.10,14.30,18.50,31.70,14.00,20.00,38.70
2077-01-01,-118.54,49.62,14.00,16.50,25.40,12.30,16.00,31.70,13.30,20.00,31.10
2078-01-01,-118.54,49.62,12.00,17.00,21.00,13.30,20.00,28.70,12.00,17.00,34.40
2079-01-01,-118.54,49.62,12.30,17.50,24.70,13.00,16.00,25.00,12.60,19.50,28.10
2080-01-01,-118.54,49.62,13.00,16.50,27.20,12.60,17.50,31.00,14.30,19.50,37.40
2081-01-01,-118.54,49.62,14.30,22.00,30.70,13.30,18.50,32.10,13.00,19.00,35.20
2082-01-01,-118.54,49.62,14.00,17.50,25.70,12.30,17.00,29.10,14.00,18.50,29.70
2083-01-01,-118.54,49.62,11.00,20.50,27.80,13.30,17.50,31.10,15.00,19.00,38.60
2084-01-01,-118.54,49.62,13.60,18.00,28.70,12.00,18.00,33.10,14.30,22.00,33.20
2085-01-01,-118.54,49.62,11.30,16.50,31.70,12.00,18.00,29.10,14.00,17.50,32.00
2086-01-01,-118.54,49.62,13.00,18.00,35.10,13.30,20.00,31.00,14.00,21.00,35.70
2087-01-01,-118.54,49.62,13.30,17.50,26.00,13.30,19.50,34.80,13.30,19.50,36.90
2088-01-01,-118.54,49.62,13.00,19.00,26.70,14.30,18.00,23.40,12.60,22.00,32.80
2089-01-01,-118.54,49.62,14.00,18.50,29.20,14.30,19.00,29.00,12.90,21.00,39.90
2090-01-01,-118.54,49.62,12.00,15.00,25.80,13.30,18.00,32.60,11.60,23.50,36.70
2091-01-01,-118.54,49.62,12.30,19.00,27.70,13.30,19.50,34.40,10.60,20.00,37.50
2092-01-01,-118.54,49.62,13.00,17.00,24.00,12.60,22.00,39.60,13.00,21.00,34.10
2093-01-01,-118.54,49.62,12.00,15.00,20.40,14.00,17.50,24.00,16.30,21.00,31.70
2094-01-01,-118.54,49.62,11.30,15.50,26.70,14.00,21.50,30.70,12.60,19.00,45.30
2095-01-01,-118.54,49.62,12.60,20.50,28.00,12.00,22.00,30.00,14.30,21.50,31.50
2096-01-01,-118.54,49.62,14.30,19.00,32.30,12.00,19.50,32.70,13.30,22.50,36.00
2097-01-01,-118.54,49.62,13.60,17.00,29.80,14.30,18.00,29.70,12.30,21.00,30.70
2098-01-01,-118.54,49.62,11.30,16.50,25.80,15.60,20.50,38.70,12.90,19.50,39.50
2099-01-01,-118.54,49.62,13.00,18.00,34.70,14.30,19.00,26.40,14.00,21.50,29.70
2100-01-01,-118.54,49.62,12.30,17.00,27.70,13.20,19.00,30.00,15.00,19.00,31.40
1950-01-01,-119.29,49.87,17.00,22.00,40.40,17.00,23.00,40.40,17.00,22.50,41.80
1951-01-01,-119.29,49.87,12.90,23.00,36.90,12.90,23.00,38.10,12.90,23.00,38.10
1952-01-01,-119.29,49.87,14.90,19.00,28.40,14.90,19.00,29.10,13.60,18.50,26.70
1953-01-01,-119.29,49.87,14.30,20.00,35.40,14.30,19.50,35.40,14.30,19.50,35.40
1954-01-01,-119.29,49.87,13.00,17.50,28.40,13.00,18.00,26.40,13.00,18.00,28.40
1955-01-01,-119.29,49.87,16.00,23.00,29.40,16.00,23.00,29.40,16.00,23.00,27.40
1956-01-01,-119.29,49.87,15.00,22.50,28.40,15.00,19.50,28.80,15.00,21.00,28.80
1957-01-01,-119.29,49.87,15.60,21.50,33.40,15.00,21.50,34.00,14.30,22.00,34.70
1958-01-01,-119.29,49.87,14.30,21.00,29.40,14.60,21.50,29.40,12.60,21.00,29.40
1959-01-01,-119.29,49.87,14.00,20.00,27.40,14.00,20.00,27.40,15.00,20.00,27.40
1960-01-01,-119.29,49.87,16.60,22.00,33.00,16.60,21.50,32.40,16.00,21.50,32.40
1961-01-01,-119.29,49.87,15.30,21.00,27.70,15.90,21.00,27.70,15.00,21.00,26.40
1962-01-01,-119.29,49.87,14.00,19.50,28.40,15.30,19.50,27.40,14.00,19.00,27.40
1963-01-01,-119.29,49.87,14.30,19.50,29.50,15.00,19.50,27.80,14.30,19.00,27.80
1964-01-01,-119.29,49.87,18.00,22.50,31.10,16.60,21.50,31.40,16.60,22.50,31.40
1965-01-01,-119.29,49.87,14.30,20.00,32.10,15.00,20.00,29.70,14.30,20.00,29.70
1966-01-01,-119.29,49.87,16.00,20.00,27.40,15.30,20.00,26.70,15.00,20.00,25.70
1967-01-01,-119.29,49.87,15.30,21.50,31.90,15.30,22.00,31.90,16.60,22.00,31.90
1968-01-01,-119.29,49.87,16.30,21.00,29.70,16.00,21.00,28.10,16.00,20.00,28.10
1969-01-01,-119.29,49.87,15.00,21.00,35.20,15.00,22.00,35.20,15.00,21.00,32.40
1970-01-01,-119.29,49.87,16.00,20.00,30.70,16.00,20.00,30.70,16.00,20.00,29.50
1971-01-01,-119.29,49.87,16.30,23.00,31.00,16.30,23.00,31.00,16.60,22.50,31.00
1972-01-01,-119.29,49.87,16.00,17.50,25.00,16.00,19.00,27.10,16.00,20.00,25.70
1973-01-01,-119.29,49.87,15.30,20.00,33.70,15.30,20.00,33.70,16.00,21.00,33.70
1974-01-01,-119.29,49.87,14.00,21.50,28.80,14.00,21.50,25.70,14.00,21.50,26.00
1975-01-01,-119.29,49.87,17.00,20.00,31.10,17.00,21.50,31.10,17.00,21.50,31.10
1976-01-01,-119.29,49.87,16.00,21.50,32.00,16.00,21.00,32.00,16.00,21.00,32.00
1977-01-01,-119.29,49.87,14.30,21.50,38.50,15.00,21.00,40.70,14.30,21.50,39.80
1978-01-01,-119.29,49.87,15.30,23.50,35.00,15.30,25.50,35.00,17.30,24.50,35.00
1979-01-01,-119.29,49.87,16.00,26.50,39.40,16.00,26.00,47.00,15.00,26.50,47.00
1980-01-01,-119.29,49.87,15.30,21.00,37.10,16.30,20.50,34.40,15.30,21.50,34.40
1981-01-01,-119.29,49.87,15.30,19.50,38.00,15.30,21.00,36.20,15.30,21.00,40.10
1982-01-01,-119.29,49.87,14.30,19.00,31.00,14.30,19.00,31.00,14.30,19.00,31.70
1983-01-01,-119.29,49.87,14.30,20.00,25.00,14.30,20.00,25.00,15.00,18.50,24.40
1984-01-01,-119.29,49.87,13.30,22.00,30.50,14.00,22.00,30.50,14.00,22.00,30.50
1985-01-01,-119.29,49.87,15.00,18.50,30.40,15.00,17.50,30.40,15.00,17.50,28.40
1986-01-01,-119.29,49.87,19.00,23.00,30.00,19.00,22.50,30.00,18.30,22.50,30.00
1987-01-01,-119.29,49.87,16.00,21.00,30.80,16.00,21.00,30.80,16.00,21.00,30.80
1988-01-01,-119.29,49.87,16.30,21.50,35.70,17.00,22.00,36.00,16.30,21.50,34.10
1989-01-01,-119.29,49.87,14.30,21.00,33.70,15.00,20.50,28.70,15.00,20.00,28.10
1990-01-01,-119.29,49.87,15.00,24.00,38.90,15.60,24.00,38.60,15.00,24.00,33.00
1991-01-01,-119.29,49.87,15.30,19.50,27.40,15.00,20.00,28.80,15.60,20.00,28.80
1992-01-01,-119.29,49.87,13.90,19.50,30.00,13.00,19.00,30.00,13.00,18.50,30.00
1993-01-01,-119.29,49.87,14.30,19.00,29.70,14.30,19.00,27.10,15.30,19.50,27.10
1994-01-01,-119.29,49.87,15.30,20.50,33.50,15.30,21.00,37.10,15.30,21.50,35.70
1995-01-01,-119.29,49.87,15.00,18.50,27.00,15.00,18.50,27.00,15.00,19.50,27.00
1996-01-01,-119.29,49.87,16.00,22.00,36.70,16.00,21.50,36.70,16.00,21.00,36.70
1997-01-01,-119.29,49.87,13.30,21.50,30.00,13.30,21.50,30.00,13.30,21.50,30.00
1998-01-01,-119.29,49.87,15.00,22.00,36.50,17.00,20.50,31.80,17.00,20.50,31.50
1999-01-01,-119.29,49.87,13.60,20.50,33.00,13.60,21.50,35.10,13.90,20.00,33.00
2000-01-01,-119.29,49.87,12.90,19.50,32.00,12.90,19.50,31.40,13.90,20.50,32.00
2001-01-01,-119.29,49.87,16.90,22.50,30.00,16.60,22.00,30.00,15.30,22.00,30.00
2002-01-01,-119.29,49.87,17.00,20.00,31.20,17.00,20.00,29.80,16.30,20.00,29.80
2003-01-01,-119.29,49.87,14.30,20.50,31.70,13.30,20.50,31.70,15.30,21.00,31.70
2004-01-01,-119.29,49.87,14.60,21.50,31.10,15.30,21.50,31.10,16.00,21.00,31.10
2005-01-01,-119.29,49.87,15.00,19.00,28.40,15.00,18.50,27.00,15.00,18.50,27.00
2006-01-01,-119.29,49.87,15.00,20.50,35.10,15.00,20.00,34.00,16.00,25.50,40.30
2007-01-01,-119.29,49.87,15.30,21.50,33.70,14.30,23.00,35.40,15.00,22.00,39.50
2008-01-01,-119.29,49.87,13.30,20.00,29.70,18.00,22.50,37.00,17.00,23.50,37.40
2009-01-01,-119.29,49.87,14.60,20.00,32.70,16.60,23.00,35.80,16.00,20.00,26.40
2010-01-01,-119.29,49.87,14.30,24.50,39.10,15.30,22.50,32.70,15.60,23.50,32.40
2011-01-01,-119.29,49.87,14.60,24.00,37.90,15.30,19.00,29.70,16.00,20.50,29.70
2012-01-01,-119.29,49.87,14.00,20.00,32.10,17.90,22.50,36.20,14.30,18.00,36.40
2013-01-01,-119.29,49.87,16.00,22.50,39.80,13.60,22.00,28.70,16.00,21.50,40.00
2014-01-01,-119.29,49.87,14.30,19.00,33.40,16.00,21.00,31.40,16.30,21.00,32.70
2015-01-01,-119.29,49.87,17.00,21.50,37.00,13.30,21.50,29.10,12.30,22.50,37.80
2016-01-01,-119.29,49.87,16.00,20.00,32.00,15.00,19.50,26.10,15.00,18.50,41.50
2017-01-01,-119.29,49.87,15.90,22.50,32.10,16.30,22.00,36.80,15.00,22.00,27.70
2018-01-01,-119.29,49.87,16.00,22.00,35.70,17.30,23.50,42.40,16.00,24.00,41.80
2019-01-01,-119.29,49.87,15.60,25.00,32.70,15.30,21.00,30.00,15.00,21.00,34.50
2020-01-01,-119.29,49.87,15.00,22.50,28.70,17.00,19.50,36.50,16.30,23.00,28.70
2021-01-01,-119.29,49.87,13.00,18.00,28.00,15.60,20.00,30.10,16.00,20.50,34.70
2022-01-01,-119.29,49.87,16.30,21.50,31.80,13.30,20.50,35.70,15.00,22.00,39.30
2023-01-01,-119.29,49.87,15.00,20.50,33.10,14.00,19.00,35.10,15.60,21.00,35.40
2024-01-01,-119.29,49.87,16.60,27.00,49.50,15.00,17.50,28.50,15.00,21.00,33.70
2025-01-01,-119.29,49.87,14.30,18.50,26.40,17.30,21.00,35.40,15.30,20.00,32.40
2026-01-01,-119.29,49.87,16.00,21.00,29.10,14.60,22.50,39.00,15.30,22.00,34.90
2027-01-01,-119.29,49.87,16.00,21.00,29.10,15.00,20.00,30.50,14.60,22.00,35.00
2028-01-01,-119.29,49.87,14.60,23.00,36.40,15.00,21.00,32.50,12.60,20.50,30.10
2029-01-01,-119.29,49.87,16.00,20.00,29.70,16.00,22.00,35.70,14.30,19.50,37.90
2030-01-01,-119.29,49.87,14.30,21.50,31.00,15.30,24.00,36.90,14.60,21.50,33.50
2031-01-01,-119.29,49.87,16.00,22.50,42.10,14.60,21.00,35.20,13.30,21.50,27.40
2032-01-01,-119.29,49.87,16.30,23.00,30.10,14.00,18.00,28.00,16.30,22.50,31.40
2033-01-01,-119.29,49.87,16.00,21.50,30.00,16.30,24.00,36.20,13.00,21.00,31.70
2034-01-01,-119.29,49.87,13.90,20.00,27.70,17.00,20.00,39.40,15.00,19.50,32.20
2035-01-01,-119.29,49.87,16.00,22.50,40.20,14.60,21.50,32.40,14.90,24.00,42.00
2036-01-01,-119.29,49.87,14.30,17.00,26.70,20.00,23.00,36.50,13.30,20.50,33.90
2037-01-01,-119.29,49.87,15.00,24.00,38.70,16.00,22.50,36.90,14.60,23.00,31.70
2038-01-01,-119.29,49.87,14.00,18.00,28.00,15.30,23.00,32.80,15.00,22.00,33.10
2039-01-01,-119.29,49.87,15.00,19.50,33.00,14.00,21.50,34.90,14.30,21.50,31.70
2040-01-01,-119.29,49.87,15.00,18.00,30.00,14.90,21.00,32.70,15.30,23.00,34.80
2041-01-01,-119.29,49.87,16.00,20.50,40.40,15.30,22.50,35.40,14.30,20.00,28.70
2042-01-01,-119.29,49.87,14.00,21.00,34.40,16.30,21.50,26.10,15.30,23.00,30.70
2043-01-01,-119.29,49.87,14.60,18.50,36.80,16.00,26.00,49.70,15.30,19.00,31.50
2044-01-01,-119.29,49.87,12.90,19.00,27.70,15.30,22.00,27.70,17.30,21.00,39.40
2045-01-01,-119.29,49.87,13.00,20.00,34.40,15.00,20.50,36.80,15.00,23.00,30.70
2046-01-01,-119.29,49.87,16.30,21.00,30.10,14.00,19.00,30.70,17.30,23.50,31.40
2047-01-01,-119.29,49.87,15.00,24.00,33.00,14.30,21.00,34.40,13.30,23.00,39.20
2048-01-01,-119.29,49.87,16.00,21.00,29.00,16.00,19.50,32.70,16.00,22.50,35.10
2049-01-01,-119.29,49.87,16.00,20.50,26.00,16.00,20.50,32.00,15.30,26.00,40.40
2050-01-01,-119.29,49.87,12.00,23.00,31.00,17.00,21.50,37.40,15.30,22.50,39.70
2051-01-01,-119.29,49.87,15.00,22.50,36.10,13.00,21.00,38.70,16.00,21.00,35.40
2052-01-01,-119.29,49.87,16.00,19.00,34.90,14.00,21.00,33.70,17.00,22.00,30.70
2053-01-01,-119.29,49.87,16.00,22.00,31.00,16.30,21.00,39.60,16.00,19.00,39.20
2054-01-01,-119.29,49.87,15.30,22.00,40.80,14.30,23.00,37.60,14.60,21.00,45.50
2055-01-01,-119.29,49.87,16.30,22.00,33.10,17.00,22.00,40.60,15.30,20.50,33.80
2056-01-01,-119.29,49.87,14.00,20.00,32.90,19.00,22.00,33.80,17.30,22.00,31.80
2057-01-01,-119.29,49.87,15.30,22.00,33.10,15.30,20.00,26.70,15.30,22.00,38.10
2058-01-01,-119.29,49.87,15.60,20.00,30.70,18.00,22.00,32.70,16.00,22.50,32.70
2059-01-01,-119.29,49.87,14.30,17.50,37.90,14.00,21.50,37.10,15.00,21.50,39.40
2060-01-01,-119.29,49.87,16.30,25.50,40.70,15.00,22.50,44.40,17.00,20.00,32.90
2061-01-01,-119.29,49.87,15.00,19.50,33.40,13.00,21.50,32.70,15.00,19.50,32.60
2062-01-01,-119.29,49.87,15.00,20.50,34.10,17.00,24.50,37.90,16.00,22.00,36.10
2063-01-01,-119.29,49.87,13.30,18.00,27.10,16.60,27.00,43.70,15.00,20.50,36.20
2064-01-01,-119.29,49.87,14.30,25.00,36.40,17.00,20.00,25.70,17.60,21.50,33.80
2065-01-01,-119.29,49.87,15.00,18.50,35.00,17.00,22.00,32.20,17.00,24.50,39.70
2066-01-01,-119.29,49.87,17.00,22.00,33.70,13.60,20.50,41.40,15.30,25.00,31.00
2067-01-01,-119.29,49.87,13.30,18.50,27.40,14.00,17.50,35.10,16.30,25.50,35.00
2068-01-01,-119.29,49.87,16.30,21.00,34.40,14.60,20.50,43.70,16.30,26.00,38.70
2069-01-01,-119.29,49.87,15.00,22.50,30.70,15.00,21.00,33.40,16.00,21.50,40.40
2070-01-01,-119.29,49.87,15.30,20.00,31.00,14.30,24.00,31.70,14.30,19.50,43.60
2071-01-01,-119.29,49.87,15.30,20.50,29.70,15.30,28.00,38.40,18.30,23.00,27.70
2072-01-01,-119.29,49.87,14.60,23.50,40.70,17.00,23.00,31.80,15.00,23.00,39.40
2073-01-01,-119.29,49.87,14.30,20.50,33.20,15.30,20.00,37.50,15.00,20.00,42.70
2074-01-01,-119.29,49.87,14.00,23.00,40.20,16.00,22.00,30.80,15.00,18.50,26.00
2075-01-01,-119.29,49.87,13.30,21.00,35.40,17.00,25.00,37.40,13.00,23.00,40.10
2076-01-01,-119.29,49.87,16.30,21.50,33.10,15.30,23.00,33.40,14.30,23.50,42.20
2077-01-01,-119.29,49.87,15.30,19.50,30.60,14.30,21.00,31.40,16.00,23.00,38.10
2078-01-01,-119.29,49.87,15.00,20.50,25.70,17.00,26.00,36.40,14.30,22.00,37.50
2079-01-01,-119.29,49.87,14.30,19.00,35.40,16.00,22.50,32.10,15.30,20.50,31.70
2080-01-01,-119.29,49.87,18.00,22.00,36.10,15.30,20.50,33.00,14.60,22.00,38.70
2081-01-01,-119.29,49.87,15.30,23.00,36.90,15.30,24.00,32.10,15.00,22.00,38.70
2082-01-01,-119.29,49.87,17.00,21.50,29.70,13.00,19.00,29.00,16.00,23.50,34.20
2083-01-01,-119.29,49.87,13.30,19.00,29.00,13.30,19.00,37.50,16.00,21.50,41.40
2084-01-01,-119.29,49.87,15.00,22.00,29.40,14.30,20.00,34.70,15.30,23.00,38.70
2085-01-01,-119.29,49.87,14.30,19.00,28.80,16.00,24.00,39.90,17.00,24.50,34.80
2086-01-01,-119.29,49.87,15.60,20.00,34.80,15.00,23.00,31.70,14.30,22.00,35.80
2087-01-01,-119.29,49.87,15.00,22.50,32.80,15.00,23.50,40.80,15.00,23.50,42.80
2088-01-01,-119.29,49.87,14.30,21.00,29.70,15.30,19.50,26.70,17.00,23.00,35.90
2089-01-01,-119.29,49.87,17.30,22.50,31.80,14.60,23.00,35.70,16.30,25.00,44.30
2090-01-01,-119.29,49.87,13.60,20.00,35.70,17.60,23.00,32.70,15.30,26.50,41.70
2091-01-01,-119.29,49.87,16.30,23.00,30.40,14.90,22.50,41.70,13.30,23.50,48.00
2092-01-01,-119.29,49.87,12.60,21.50,30.00,16.60,24.50,41.60,16.00,21.50,36.10
2093-01-01,-119.29,49.87,14.30,17.50,27.40,15.00,20.00,31.70,14.90,24.50,38.00
2094-01-01,-119.29,49.87,14.60,20.00,33.80,16.00,24.00,35.70,13.60,21.00,40.10
2095-01-01,-119.29,49.87,17.00,21.50,30.70,16.30,24.00,32.80,15.00,21.00,39.90
2096-01-01,-119.29,49.87,18.00,23.50,37.70,16.30,21.50,32.00,15.60,26.00,40.00
2097-01-01,-119.29,49.87,17.00,26.00,31.00,16.30,21.00,33.40,14.90,22.00,34.40
2098-01-01,-119.29,49.87,16.00,21.50,28.40,17.00,23.50,38.70,18.00,23.50,33.70
2099-01-01,-119.29,49.87,16.30,21.00,32.80,15.90,23.00,30.70,16.60,24.50,34.00
2100-01-01,-119.29,49.87,15.00,19.00,31.40,18.20,25.00,33.00,17.20,22.00,29.60
1950-01-01,-120.04,50.04,15.00,22.00,40.40,15.00,22.00,40.40,15.00,22.00,38.10
1951-01-01,-120.04,50.04,13.00,23.00,36.50,13.00,26.50,36.50,13.60,23.00,36.50
1952-01-01,-120.04,50.04,13.30,19.00,25.40,14.30,19.00,24.00,14.00,19.00,24.00
1953-01-01,-120.04,50.04,14.00,21.00,30.10,14.30,21.50,30.10,14.00,20.00,30.10
1954-01-01,-120.04,50.04,13.30,17.00,28.10,13.00,16.50,28.10,13.00,16.50,28.40
1955-01-01,-120.04,50.04,13.30,20.00,34.40,13.30,19.50,34.40,13.30,20.00,34.40
1956-01-01,-120.04,50.04,15.30,19.00,31.80,15.00,18.50,31.80,15.30,19.00,32.40
1957-01-01,-120.04,50.04,16.00,22.00,32.40,16.30,22.00,32.40,16.00,22.00,33.70
1958-01-01,-120.04,50.04,14.30,21.00,27.40,14.30,20.50,27.40,14.30,20.00,27.40
1959-01-01,-120.04,50.04,13.30,18.50,27.10,13.30,19.00,25.70,14.00,18.50,25.70
1960-01-01,-120.04,50.04,15.00,18.50,29.40,15.00,18.50,29.40,15.00,18.50,29.70
1961-01-01,-120.04,50.04,14.00,20.00,28.40,14.00,20.50,28.40,14.00,19.50,25.80
1962-01-01,-120.04,50.04,15.00,20.50,31.00,13.60,20.50,31.00,14.30,19.50,31.00
1963-01-01,-120.04,50.04,14.00,18.00,33.90,14.00,18.00,33.90,15.00,18.00,27.40
1964-01-01,-120.04,50.04,13.60,24.00,28.40,13.60,21.50,28.40,13.60,20.50,28.40
1965-01-01,-120.04,50.04,16.30,20.00,24.70,16.30,20.00,25.00,16.30,20.00,25.70
1966-01-01,-120.04,50.04,15.00,18.00,23.40,15.00,18.00,21.40,15.30,18.00,23.40
1967-01-01,-120.04,50.04,15.30,19.50,25.70,15.00,19.00,26.00,15.30,19.00,25.70
1968-01-01,-120.04,50.04,17.00,21.00,35.00,17.00,21.00,35.00,17.00,20.50,35.00
1969-01-01,-120.04,50.04,16.00,21.50,39.40,17.00,22.00,39.40,16.30,22.00,39.40
1970-01-01,-120.04,50.04,16.00,20.00,26.00,15.30,19.00,26.00,15.30,19.00,26.00
1971-01-01,-120.04,50.04,14.50,22.00,30.40,13.60,22.00,30.40,15.90,22.00,30.40
1972-01-01,-120.04,50.04,13.00,16.00,25.00,13.00,16.50,25.00,13.00,16.50,25.00
1973-01-01,-120.04,50.04,16.00,19.50,33.70,16.00,19.50,33.00,15.30,19.50,31.20
1974-01-01,-120.04,50.04,15.00,20.00,24.70,16.30,20.00,24.70,16.30,20.00,24.40
1975-01-01,-120.04,50.04,14.30,22.00,28.70,14.60,22.00,28.70,17.00,22.00,28.70
1976-01-01,-120.04,50.04,15.30,23.50,35.10,15.30,23.50,35.10,15.00,22.00,35.10
1977-01-01,-120.04,50.04,14.00,20.00,32.40,14.00,20.00,36.20,14.00,20.00,36.20
1978-01-01,-120.04,50.04,14.30,20.00,30.10,14.30,20.00,30.10,14.30,20.00,30.10
1979-01-01,-120.04,50.04,16.00,22.00,37.70,15.30,22.00,37.70,15.30,22.00,37.70
1980-01-01,-120.04,50.04,14.60,23.50,31.40,14.60,22.50,29.70,14.30,20.00,32.10
1981-01-01,-120.04,50.04,15.00,19.50,26.70,14.30,19.50,27.00,15.00,20.50,29.10
1982-01-01,-120.04,50.04,13.30,18.00,26.70,13.00,18.50,26.70,13.30,18.50,26.70
1983-01-01,-120.04,50.04,13.00,20.00,32.30,13.30,20.00,32.30,13.30,20.00,32.30
1984-01-01,-120.04,50.04,12.90,21.00,26.70,15.30,21.00,26.70,15.60,21.00,30.50
1985-01-01,-120.04,50.04,13.00,19.00,25.40,13.00,18.00,25.40,13.00,18.50,25.40
1986-01-01,-120.04,50.04,15.30,20.00,25.70,15.30,19.50,26.00,15.30,19.50,27.40
1987-01-01,-120.04,50.04,15.00,20.00,28.00,15.00,20.00,27.10,15.30,20.00,27.70
1988-01-01,-120.04,50.04,12.60,21.00,32.80,12.60,21.00,32.80,12.60,20.00,31.40
1989-01-01,-120.04,50.04,16.30,21.00,27.70,16.30,20.50,27.40,16.00,20.00,30.40
1990-01-01,-120.04,50.04,15.30,21.50,35.50,15.30,20.50,35.20,13.60,21.00,35.20
1991-01-01,-120.04,50.04,12.90,19.00,28.20,12.90,19.00,28.20,15.30,19.00,28.20
1992-01-01,-120.04,50.04,14.00,19.50,25.00,14.00,19.00,25.00,13.30,20.00,26.40
1993-01-01,-120.04,50.04,14.00,19.50,30.20,14.90,20.50,30.20,16.00,20.00,30.20
1994-01-01,-120.04,50.04,14.30,20.50,28.00,13.30,20.00,37.10,14.00,21.00,28.00
1995-01-01,-120.04,50.04,15.30,19.00,31.50,16.00,19.50,27.40,16.00,21.00,30.10
1996-01-01,-120.04,50.04,15.00,20.00,35.10,15.00,20.50,35.10,15.00,19.00,35.10
1997-01-01,-120.04,50.04,13.00,21.00,27.00,13.00,21.00,27.00,13.00,21.00,28.40
1998-01-01,-120.04,50.04,16.30,21.00,31.40,16.30,20.50,30.70,15.60,21.00,31.70
1999-01-01,-120.04,50.04,12.00,19.50,31.80,12.00,19.00,31.80,12.00,18.00,31.80
2000-01-01,-120.04,50.04,14.00,20.50,28.00,14.30,20.00,27.10,16.00,20.00,27.10
2001-01-01,-120.04,50.04,13.90,21.00,27.70,18.30,21.00,32.90,17.30,21.00,32.90
2002-01-01,-120.04,50.04,15.30,19.50,28.70,16.00,20.50,28.40,15.30,21.00,28.40
2003-01-01,-120.04,50.04,14.60,22.00,30.70,15.30,19.50,30.40,14.30,19.50,30.40
2004-01-01,-120.04,50.04,14.20,21.00,29.50,14.30,21.00,31.70,14.00,21.00,31.70
2005-01-01,-120.04,50.04,14.30,20.50,28.70,14.30,19.50,28.70,14.30,19.50,28.70
2006-01-01,-120.04,50.04,15.00,21.00,36.40,14.30,21.00,34.70,15.30,21.50,36.10
2007-01-01,-120.04,50.04,14.00,18.00,32.80,13.00,17.50,36.00,14.30,22.00,37.30
2008-01-01,-120.04,50.04,14.00,17.00,27.10,15.30,21.00,34.70,17.00,22.50,42.40
2009-01-01,-120.04,50.04,15.30,20.00,32.70,13.60,21.50,39.80,15.00,19.00,24.00
2010-01-01,-120.04,50.04,15.60,20.50,31.10,12.30,20.50,29.00,16.30,22.00,30.40
2011-01-01,-120.04,50.04,14.30,20.50,32.40,15.00,19.00,28.00,14.00,20.00,30.10
2012-01-01,-120.04,50.04,14.60,21.00,29.00,16.30,21.50,27.00,14.00,21.00,30.70
2013-01-01,-120.04,50.04,14.30,20.00,38.50,15.30,20.00,24.70,15.30,19.50,36.20
2014-01-01,-120.04,50.04,12.30,18.00,29.40,14.00,22.00,29.00,15.00,19.00,28.00
2015-01-01,-120.04,50.04,16.30,20.50,30.80,12.30,21.00,36.70,12.00,19.00,31.40
2016-01-01,-120.04,50.04,15.30,20.50,33.40,16.00,19.50,27.00,13.00,16.00,22.70
2017-01-01,-120.04,50.04,14.30,21.00,29.40,15.00,19.00,34.00,12.60,21.00,26.70
2018-01-01,-120.04,50.04,15.30,21.00,30.10,15.00,19.50,42.70,16.00,23.50,40.70
2019-01-01,-120.04,50.04,15.30,19.50,35.50,12.60,21.00,29.70,15.00,21.00,34.20
2020-01-01,-120.04,50.04,15.00,24.00,31.40,15.00,18.00,31.20,14.60,22.00,30.70
2021-01-01,-120.04,50.04,13.00,17.50,22.70,14.60,20.50,35.50,13.00,19.50,27.70
