time,lon,lat,rcp26_cdd_p10,rcp26_cdd_p50,rcp26_cdd_p90,rcp45_cdd_p10,rcp45_cdd_p50,rcp45_cdd_p90,rcp85_cdd_p10,rcp85_cdd_p50,rcp85_cdd_p90
1953-01-01,-126.46,59.04,13.30,16.50,23.70,14.00,17.50,23.70,13.30,17.50,25.40
1954-01-01,-126.46,59.04,12.00,16.50,27.70,10.30,18.00,30.00,11.30,18.00,29.40
1955-01-01,-126.46,59.04,12.30,17.50,22.70,13.00,17.00,22.70,12.30,17.50,22.00
1956-01-01,-126.46,59.04,11.00,16.50,21.70,11.00,16.00,21.70,11.00,16.00,21.70
1957-01-01,-126.46,59.04,11.00,16.00,20.70,11.00,16.00,20.00,11.00,16.00,21.00
1958-01-01,-126.46,59.04,11.60,15.00,22.70,11.00,15.00,22.70,11.60,15.50,22.70
1959-01-01,-126.46,59.04,12.30,17.00,25.80,12.30,18.00,26.40,12.30,16.50,24.70
1960-01-01,-126.46,59.04,11.30,17.00,26.70,12.00,17.00,26.70,12.00,17.00,26.00
1961-01-01,-126.46,59.04,11.00,16.00,25.00,11.00,16.00,25.00,11.00,16.00,25.00
1962-01-01,-126.46,59.04,10.00,15.00,26.90,10.00,15.00,23.50,10.00,15.00,21.10
1963-01-01,-126.46,59.04,12.00,16.50,23.70,12.00,17.50,23.70,12.00,17.00,25.40
1964-01-01,-126.46,59.04,12.30,16.00,20.70,12.30,16.00,20.40,12.00,16.00,21.10
1965-01-01,-126.46,59.04,13.00,17.50,25.70,13.00,17.50,25.70,12.30,17.00,25.70
1966-01-01,-126.46,59.04,11.30,16.00,31.00,12.00,15.50,31.00,11.30,15.50,31.00
1967-01-01,-126.46,59.04,12.00,15.50,22.40,12.00,15.50,23.70,12.00,15.50,23.70
1968-01-01,-126.46,59.04,11.30,16.00,24.70,12.00,16.50,24.70,12.00,15.50,23.70
1969-01-01,-126.46,59.04,11.30,15.00,21.70,11.30,15.00,21.70,11.30,15.50,22.00
1970-01-01,-126.46,59.04,11.30,16.00,26.80,11.30,17.00,26.80,11.30,17.00,26.80
1971-01-01,-126.46,59.04,12.30,17.50,24.00,12.00,17.50,26.70,12.00,16.50,26.70
1972-01-01,-126.46,59.04,11.00,14.00,23.00,11.00,13.00,23.00,11.00,14.00,23.00
1973-01-01,-126.46,59.04,11.30,16.00,24.70,11.30,16.00,24.70,11.00,16.00,24.70
1974-01-01,-126.46,59.04,9.30,14.50,21.70,9.30,14.50,21.70,9.30,14.50,21.70
1975-01-01,-126.46,59.04,11.00,16.50,25.00,11.00,15.50,24.40,11.00,15.50,25.70
1976-01-01,-126.46,59.04,11.60,15.00,21.70,11.60,18.00,23.40,11.60,17.00,24.10
1977-01-01,-126.46,59.04,12.00,17.50,23.70,12.00,17.50,24.40,12.60,17.50,24.40
1978-01-01,-126.46,59.04,11.00,15.50,24.10,11.00,15.50,25.00,11.00,16.00,25.00
1979-01-01,-126.46,59.04,12.00,14.00,23.50,12.00,14.50,22.90,11.30,14.50,22.90
1980-01-01,-126.46,59.04,12.00,16.50,26.70,12.30,16.50,24.80,12.30,16.50,22.00
1981-01-01,-126.46,59.04,11.30,17.50,25.00,11.30,17.50,24.40,11.00,17.50,23.00
1982-01-01,-126.46,59.04,12.30,17.50,26.10,13.00,18.00,26.10,13.00,18.00,26.10
1983-01-01,-126.46,59.04,13.30,17.00,28.80,13.30,17.00,29.40,14.00,17.50,28.80
1984-01-01,-126.46,59.04,12.30,16.50,21.70,12.30,16.50,21.00,12.30,16.00,20.70
1985-01-01,-126.46,59.04,12.60,17.50,23.00,12.90,18.50,23.00,12.90,18.50,22.70
1986-01-01,-126.46,59.04,12.30,17.00,25.40,12.30,17.00,25.40,12.30,17.00,23.10
1987-01-01,-126.46,59.04,13.30,18.50,24.40,13.00,16.50,24.40,13.00,16.50,24.40
1988-01-01,-126.46,59.04,12.00,15.50,23.40,12.30,16.00,24.70,10.60,16.00,25.40
1989-01-01,-126.46,59.04,11.60,16.50,23.70,11.60,15.50,22.70,11.60,17.00,25.10
1990-01-01,-126.46,59.04,12.00,15.50,22.00,12.00,16.00,22.00,12.00,15.50,22.00
1991-01-01,-126.46,59.04,11.30,15.00,22.00,10.30,15.00,22.00,10.30,15.00,22.70
1992-01-01,-126.46,59.04,12.00,15.00,21.10,12.00,15.00,19.00,12.00,15.00,21.80
1993-01-01,-126.46,59.04,12.30,18.00,28.10,13.00,17.00,27.40,12.30,18.00,28.10
1994-01-01,-126.46,59.04,10.00,17.00,21.70,10.00,17.00,22.00,10.30,17.50,22.00
1995-01-01,-126.46,59.04,11.30,17.50,24.70,11.00,19.00,25.00,11.00,18.00,25.00
1996-01-01,-126.46,59.04,12.00,18.00,26.10,12.00,18.50,25.00,11.30,17.00,24.70
1997-01-01,-126.46,59.04,11.00,16.50,27.20,11.00,17.00,27.20,11.30,17.50,27.20
1998-01-01,-126.46,59.04,12.00,15.00,24.40,12.00,15.00,22.40,12.00,15.00,21.00
1999-01-01,-126.46,59.04,11.30,14.50,20.00,12.00,14.00,19.40,12.00,14.50,20.00
2000-01-01,-126.46,59.04,10.60,15.00,21.00,12.00,14.50,20.70,12.00,15.00,21.00
2001-01-01,-126.46,59.04,10.60,16.00,26.70,12.00,16.00,30.10,10.60,16.00,29.80
2002-01-01,-126.46,59.04,12.30,16.00,20.00,11.30,15.00,21.00,12.30,15.00,19.00
2003-01-01,-126.46,59.04,8.60,15.50,23.70,8.60,15.50,23.40,8.60,14.50,22.00
2004-01-01,-126.46,59.04,11.00,14.50,21.50,10.30,15.00,23.00,10.00,13.50,23.00
2005-01-01,-126.46,59.04,9.30,14.50,21.70,9.30,14.50,23.40,10.30,14.50,23.10
2006-01-01,-126.46,59.04,10.30,16.00,22.70,12.00,15.50,22.00,11.60,15.50,19.70
2007-01-01,-126.46,59.04,11.30,16.00,20.00,10.30,16.50,22.80,11.30,17.50,24.70
2008-01-01,-126.46,59.04,11.00,15.50,22.70,11.00,15.00,18.70,12.00,15.50,20.00
