time,lon,lat,rcp26_prcptot_p10,rcp26_prcptot_p50,rcp26_prcptot_p90,rcp45_prcptot_p10,rcp45_prcptot_p50,rcp45_prcptot_p90,rcp85_prcptot_p10,rcp85_prcptot_p50,rcp85_prcptot_p90
2031-01-01,-124.29,53.37,440.41,493.17,578.32,429.59,463.18,581.54,387.83,479.41,576.64
2032-01-01,-124.29,53.37,433.57,542.64,605.04,399.92,498.86,579.42,446.19,524.46,582.45
2033-01-01,-124.29,53.37,419.19,531.94,620.60,419.77,504.03,626.10,403.00,509.43,578.58
2034-01-01,-124.29,53.37,412.34,493.44,555.81,422.90,499.56,583.93,432.07,563.29,641.07
2035-01-01,-124.29,53.37,389.84,475.99,617.05,431.08,541.58,613.76,382.70,479.03,576.25
2036-01-01,-124.29,53.37,421.43,490.14,587.52,413.84,466.87,583.45,433.60,486.53,583.98
2037-01-01,-124.29,53.37,435.62,512.90,608.91,408.58,484.27,614.58,461.95,533.62,616.53
2038-01-01,-124.29,53.37,453.05,519.12,622.84,426.93,509.78,638.79,438.03,519.92,566.28
2039-01-01,-124.29,53.37,455.11,517.90,609.59,438.17,490.53,636.08,409.86,487.57,629.44
2040-01-01,-124.29,53.37,394.00,508.06,610.56,401.56,503.50,570.82,373.80,494.21,600.12
2041-01-01,-124.29,53.37,414.91,491.19,591.72,440.42,515.94,624.39,411.48,515.39,570.98
2042-01-01,-124.29,53.37,408.38,486.52,604.57,409.02,499.95,573.81,420.77,508.62,617.07
2043-01-01,-124.29,53.37,388.79,470.38,579.45,405.59,477.87,527.38,441.56,489.67,575.10
2044-01-01,-124.29,53.37,436.85,505.86,610.52,370.82,476.01,589.49,382.94,483.68,624.56
2045-01-01,-124.29,53.37,407.23,512.41,655.54,420.04,500.08,647.63,427.63,472.64,610.69
2046-01-01,-124.29,53.37,415.70,509.31,629.70,445.97,517.18,632.94,431.19,497.02,622.31
2047-01-01,-124.29,53.37,454.78,515.03,603.20,419.46,513.73,595.01,377.50,506.50,586.75
2048-01-01,-124.29,53.37,453.77,547.30,604.47,434.26,505.41,578.44,444.59,524.85,578.22
2049-01-01,-124.29,53.37,445.30,527.39,618.95,422.30,496.57,606.33,428.14,517.34,593.66
2050-01-01,-124.29,53.37,453.46,494.74,671.35,440.32,509.43,581.28,442.34,507.63,612.38
2051-01-01,-124.29,53.37,450.75,524.32,646.30,409.34,514.33,586.98,417.01,531.62,617.57
2052-01-01,-124.29,53.37,422.68,517.65,621.23,413.28,484.12,601.04,375.54,511.09,612.82
2053-01-01,-124.29,53.37,407.34,499.32,609.50,425.40,490.36,626.73,385.06,499.82,621.47
2054-01-01,-124.29,53.37,388.62,487.66,594.94,478.91,533.64,627.31,454.00,484.19,589.58
2055-01-01,-124.29,53.37,435.46,508.32,583.91,422.56,507.25,568.99,428.30,515.75,609.56
2056-01-01,-124.29,53.37,451.15,523.39,598.71,418.65,526.82,627.50,382.08,519.54,609.76
2057-01-01,-124.29,53.37,420.42,516.72,619.51,437.94,517.36,604.40,429.85,562.02,627.67
2058-01-01,-124.29,53.37,431.91,499.21,612.50,424.15,525.85,620.43,421.98,554.67,693.98
2059-01-01,-124.29,53.37,424.25,490.08,613.78,428.20,513.29,579.26,457.89,518.13,605.12
2060-01-01,-124.29,53.37,400.02,496.97,569.62,404.08,503.44,620.72,446.55,513.20,595.02
2061-01-01,-124.29,53.37,444.63,518.62,616.89,445.58,533.78,602.42,416.24,568.37,646.11
2062-01-01,-124.29,53.37,437.02,534.21,621.23,427.09,529.52,614.36,453.92,536.31,606.05
2063-01-01,-124.29,53.37,423.23,505.27,588.77,397.05,486.21,603.69,446.34,551.33,641.17
2064-01-01,-124.29,53.37,436.48,519.22,614.73,464.93,546.57,598.44,461.63,589.82,707.48
2065-01-01,-124.29,53.37,410.15,506.65,586.69,427.55,513.73,595.15,406.21,508.23,654.38
2066-01-01,-124.29,53.37,425.07,524.01,614.78,429.79,546.95,622.52,427.05,529.61,644.75
2067-01-01,-124.29,53.37,433.06,494.77,603.93,435.06,521.20,599.80,441.16,530.17,615.37
2068-01-01,-124.29,53.37,427.14,503.11,574.57,436.31,517.10,572.93,469.89,540.42,636.47
