time,lon,lat,rcp26_prcptot_p10,rcp26_prcptot_p50,rcp26_prcptot_p90,rcp45_prcptot_p10,rcp45_prcptot_p50,rcp45_prcptot_p90,rcp85_prcptot_p10,rcp85_prcptot_p50,rcp85_prcptot_p90
2030-01-01,-104.29,54.71,402.94,491.41,623.21,383.75,478.45,623.58,434.95,497.36,667.64
2031-01-01,-104.29,54.71,402.48,504.27,611.02,420.48,500.62,572.41,355.33,528.01,673.01
2032-01-01,-104.29,54.71,405.77,435.87,667.89,427.17,537.55,659.53,345.83,484.72,627.15
2033-01-01,-104.29,54.71,394.54,471.02,584.95,374.54,495.68,640.54,369.54,474.02,554.72
2034-01-01,-104.29,54.71,398.20,447.31,556.88,376.64,477.91,571.33,430.69,517.80,582.97
2035-01-01,-104.29,54.71,404.56,505.85,619.53,422.10,529.11,618.49,427.34,522.12,591.98
2036-01-01,-104.29,54.71,366.37,508.00,589.60,379.09,480.70,599.00,390.31,489.16,670.26
2037-01-01,-104.29,54.71,427.23,510.26,604.09,414.11,477.59,587.13,433.02,542.11,608.17
2038-01-01,-104.29,54.71,436.90,507.71,619.06,412.45,525.61,579.54,422.89,474.84,575.25
2039-01-01,-104.29,54.71,381.89,495.46,585.76,400.91,497.51,588.43,386.52,500.86,590.73
2040-01-01,-104.29,54.71,367.61,451.10,541.23,340.13,520.02,688.45,349.28,485.26,628.31
2041-01-01,-104.29,54.71,393.07,458.31,555.44,416.09,474.24,582.42,375.82,498.77,639.68
2042-01-01,-104.29,54.71,438.60,503.37,572.56,380.85,470.96,660.17,429.73,513.21,610.12
2043-01-01,-104.29,54.71,433.45,538.29,607.79,380.60,465.60,541.50,400.28,473.44,570.10
2044-01-01,-104.29,54.71,410.00,527.18,628.91,409.90,497.39,623.77,404.58,523.54,649.97
2045-01-01,-104.29,54.71,408.52,492.95,587.55,399.99,502.92,592.82,420.08,498.78,624.72
2046-01-01,-104.29,54.71,386.55,498.70,591.90,360.21,493.30,608.69,426.16,535.17,610.22
2047-01-01,-104.29,54.71,357.70,444.73,615.30,407.51,472.74,611.40,420.05,512.46,617.91
2048-01-01,-104.29,54.71,416.20,507.45,578.93,400.20,495.05,574.06,390.35,504.40,617.09
2049-01-01,-104.29,54.71,395.48,476.72,555.94,362.15,491.15,616.35,421.02,495.39,597.71
2050-01-01,-104.29,54.71,424.20,492.57,598.22,415.98,501.39,627.79,368.59,455.16,641.90
2051-01-01,-104.29,54.71,381.92,504.99,625.72,411.24,492.62,592.73,413.26,469.66,576.51
2052-01-01,-104.29,54.71,394.60,469.04,579.43,405.61,485.73,586.06,365.89,512.48,631.88
2053-01-01,-104.29,54.71,390.79,500.83,573.32,375.50,510.88,591.26,398.56,486.45,555.46
2054-01-01,-104.29,54.71,441.28,526.33,612.48,409.37,545.99,638.58,439.63,515.73,568.83
2055-01-01,-104.29,54.71,376.26,458.81,570.62,426.83,513.85,565.19,386.73,484.28,650.64
2056-01-01,-104.29,54.71,424.09,515.18,613.75,384.76,484.62,605.50,412.03,497.36,678.02
2057-01-01,-104.29,54.71,422.56,506.30,594.11,381.36,499.30,635.93,376.67,481.14,638.72
2058-01-01,-104.29,54.71,395.39,461.33,612.60,357.75,481.74,617.92,375.55,489.48,630.77
2059-01-01,-104.29,54.71,401.57,509.57,618.17,396.49,487.55,620.35,405.35,537.13,675.82
2060-01-01,-104.29,54.71,400.83,470.61,608.47,392.56,476.65,650.98,422.74,529.45,642.48
2061-01-01,-104.29,54.71,372.89,506.22,573.89,419.81,476.40,610.57,444.49,499.88,675.28
2062-01-01,-104.29,54.71,375.68,456.55,618.42,427.84,499.80,631.65,444.09,518.66,625.89
2063-01-01,-104.29,54.71,452.21,533.03,619.66,402.16,509.79,666.82,366.00,522.64,641.37
2064-01-01,-104.29,54.71,385.27,500.13,577.86,439.47,515.99,607.40,465.31,563.99,643.14
2065-01-01,-104.29,54.71,425.35,484.88,562.53,405.25,500.13,597.64,414.32,508.37,652.12
